alpha,beta,p_stay_noreward,p_stay_reward
0.28336491,-0.024185366,0.57037098,0.5644346
0.23941749,-0.099578583,0.5595701,0.53490287
0.1225564,0.24357475,0.53060081,0.5905238
0.11128265,0.23607757,0.52779199,0.58597729
0.17556307,0.17890719,0.54377838,0.58770118
0.12577595,0.096288452,0.5314026,0.55528908
0.13977555,0.1620759,0.53488711,0.57489506
0.11844796,0.040479585,0.52957742,0.53964847
0.20090803,0.067905414,0.55005874,0.56680158
0.2038017,-0.034451182,0.5507748,0.54223673
0.27036901,-0.023885983,0.56718349,0.56131067
0.26826984,0.04308172,0.5666681,0.57721513
0.25618397,0.020370334,0.563698,0.56870126
0.179214,0.04108465,0.54468397,0.554853
0.11850599,0.17482267,0.52959187,0.57281085
0.14407136,0.093883142,0.53595567,0.55920951
0.15356113,0.10496701,0.53831502,0.56427444
0.093699548,0.15958302,0.52340776,0.56298429
0.1036554,0.11976986,0.52589067,0.55562511
0.17647171,0.16931626,0.54400379,0.5855958
0.24845061,-0.01251918,0.56179511,0.55871077
0.20796696,-7.8720773e-4,0.55180516,0.55161046
0.15906287,-0.02977938,0.53968209,0.53227593
0.2298233,0.015508733,0.55720426,0.56102722
0.21044934,0.081211364,0.55241901,0.57240265
0.13868594,0.09642826,0.53461602,0.55850927
0.20223917,0.02121022,0.55038817,0.55563107
0.17489425,-0.077518431,0.54361245,0.52432474
0.15394536,-0.03726096,0.53841051,0.52913805
0.22864241,0.021394212,0.55691288,0.56218551
0.16000764,0.044752279,0.53991678,0.55101187
0.21333094,0.081497354,0.55313139,0.57317777
0.12416401,0.099771961,0.53100118,0.55575121
0.16928923,0.06583423,0.54222152,0.55851155
0.089941737,0.16582998,0.52247029,0.5635966
0.074831734,0.22722964,0.51869921,0.57494636
0.30590546,-0.082033057,0.57588552,0.55573551
0.15837442,0.074019369,0.53951105,0.55783838
0.278145,-0.024967596,0.56909139,0.56295841
0.2328304,0.035702943,0.55794606,0.56673281
0.13476851,0.097960981,0.53364123,0.55792118
0.16518047,0.12946131,0.54120148,0.57313214
0.24622041,0.0066385831,0.561246,0.56288007
0.15209818,0.033068881,0.53795141,0.54615995
0.14192151,0.063816758,0.53542094,0.5512539
0.10152014,0.045630328,0.52535826,0.53672138
0.18359355,-0.0043365436,0.5457699,0.54469463
0.2379707,0.092859202,0.5592135,0.58196129
0.099782214,0.20224916,0.52492488,0.57493903
0.20462979,0.0072420493,0.55097968,0.5527707
0.17660244,0.066616195,0.54403622,0.56050668
0.17871663,0.030783121,0.54456062,0.55218421
0.081692032,-0.052021902,0.52041166,0.50741699
0.14528437,-0.055746298,0.53625734,0.52236958
0.26311892,0.0047650645,0.56540284,0.56657335
0.13675081,0.069579069,0.53413452,0.55140025
0.15963415,0.11282783,0.539824,0.56769722
0.19634321,-0.0064973491,0.54892872,0.54731943
0.29126953,-0.019579195,0.57230691,0.56750783
0.31584435,-0.014415591,0.57831116,0.57479175
0.29994264,-0.028782158,0.57442849,0.56737778
0.25563712,-0.029358037,0.5635635,0.55632962
0.23759482,-0.011323758,0.55912085,0.55632765
0.21143661,0.066188057,0.55266311,0.56896378
0.18405162,0.034220633,0.54588345,0.55435244
0.10890565,0.2327183,0.52719954,0.58458495
0.080586892,0.23164257,0.52013583,0.57742935
0.22423963,-0.0054751776,0.55582618,0.55447404
0.15205167,0.10178461,0.53793985,0.56312051
0.10237561,0.10250747,0.52557157,0.55104235
0.14120672,0.077863868,0.53524314,0.55454966000000006
0.18487155,0.040474656,0.5460867,0.55609936
0.15194596,0.007995614,0.53791357,0.53990037
0.25430062,0.033546519,0.56323475,0.571469
0.22983861,0.062754447,0.55720804,0.57263084
0.15269229,0.067105165,0.53809908,0.55472921
0.17077125,0.050964443,0.54258936,0.55520791
0.11166997,0.15457066,0.52788852,0.56616975
0.099950946,0.14487029,0.52496695,0.56090142
0.089338337,0.22226054,0.52231974,0.57727548
0.081670509,0.23251567,0.52040629,0.57790673
0.052449216,0.23217599,0.5131093,0.57067979
0.14144408,0.12363143,0.53530218,0.56588355
0.18544817,0.14582694,0.54622963,0.5820696
0.20544875,0.063920248,0.55118228,0.56693799
0.10888824,0.12827699,0.52719519,0.55901495
0.081823227,0.067602518,0.5204444,0.53728708
0.099493139,0.10119722,0.52485279,0.55000487
0.11203658,0.1851801,0.52797988,0.57376197
0.15806881,0.027992071,0.53943513,0.54638149
0.2644837,0.0071274776,0.56573816,0.5674884
0.25240348,-0.0090289808,0.56276799,0.56054507
0.26209319,-0.0065751049,0.56515077,0.56353422
0.097732501,0.050359603,0.5244137,0.53695551
0.062938868,0.20250469,0.51572952,0.56597397
0.10308542,0.18971251,0.52574856,0.57268097
0.1951524,0.15240067,0.54863385,0.58602408
0.10400029,0.049114006,0.52597666,0.53820396
0.22804091,0.0023965868,0.55676445,0.55735579
0.23762836,0.046964515,0.55912911,0.57067187
0.07791592,0.18736715,0.51946913,0.56593454
0.062480708,0.24389224,0.5156151,0.57599969
0.087120487,0.22914073,0.52176636,0.57841281
0.10921856,0.21759048,0.52727753,0.58098277
0.10502048,0.11967352,0.52623101,0.55593835
0.29924153,-0.058403599,0.57425709,0.55992013
0.32992203,-0.09110049,0.58174041,0.55942322
0.23288048,-0.037544185,0.55795842,0.54867939
0.30355898,-0.03258817,0.57531231,0.56733122
0.25040171,-0.094252491,0.56227537,0.53895818
-0.046202053,0.309899,0.48845154,0.56554487
-0.0086315629,0.3542827,0.49784212,0.5855626
-0.0014128011,0.35545127,0.4996468,0.58759655
0.22533895,0.116997,0.55609756,0.58475784
0.27976788,0.09272774,0.56948932,0.59206187
0.24814544,0.082285138,0.56171998,0.58186414
0.23468256,0.068993814,0.55840284,0.57534099
0.20120996,0.082729864,0.55013346,0.57051186
0.19782796,0.040980624,0.54929632,0.55942002
0.14376626,0.10481456,0.53587979,0.56182716
0.23403035,-0.0043209156,0.558242,0.55717617
0.2316285,0.079227949,0.55764961,0.5770943
0.28664092,-0.12488807,0.57117358,0.54035027
0.2714297,-0.082394757,0.56744386,0.54711851
0.22533346,0.0042480929,0.55609621,0.55714461
0.25832344,-0.013433403,0.56422411,0.56091837
0.16850675,0.089329104,0.54202729,0.56410422
0.19800889,0.049707231,0.54934111,0.56161428
0.20420449,0.12493865,0.55087446,0.58155088
0.16507102,-0.0092914092,0.5411743,0.53886634
0.23271322,0.045588939,0.55791716,0.56912993
0.22650993,0.049735865,0.5563866,0.56862559
0.18737974,-0.016027753,0.54670835,0.54273349
0.19555507,-0.006173948,0.54873356,0.54720428
0.2552325,-0.02709363,0.56346397,0.55678862
0.11799911,0.16615082,0.5294656,0.57056334
0.099186193,0.083330417,0.52477624,0.54550291
0.2438161,0.056706355,0.56065385,0.57457023
0.21267924,-0.058985762,0.5529703,0.53834791
0.29346522,0.076010767,0.57284426,0.59133235
0.22693109,0.043010429,0.55649055,0.56707855
0.11602975,0.10540807,0.52897494,0.55513435
0.15637747,0.14073494,0.5390149,0.57373647
0.26396377,0.033736208,0.56561042,0.57388016
0.092378779,0.17411994,0.52307828,0.56623314
0.093838765,0.1083404,0.52344249,0.55037332
0.24124016,0.063209194,0.56001924,0.57552984
0.24699793,0.080193237,0.56143745,0.58107579
0.16070372,0.09406385,0.54008969,0.56334961
0.19910825,0.13259547,0.54961327,0.58217386
0.1872453,0.13211451,0.54667503,0.57916822
0.18205139,0.094679596,0.54538756,0.5687446
0.17036262,0.1406617,0.54248794,0.57713527
0.18972685,-0.011525906,0.54728994,0.54443272
0.23250401,0.033008926,0.55786556,0.56599101
0.13838781,-0.010776633,0.53454184,0.53185957
0.28162139,0.010337374,0.56994368,0.5724756
0.21106749,-0.068813754,0.55257185,0.53550358
0.15857122,0.036911454,0.53955995,0.54871564
0.18993874,0.058563327,0.54734244,0.56180777
0.28605688,-0.068007243,0.57103052,0.55429745
0.22410333,0.015824029,0.55579252,0.55969575
0.23915257,0.043171679,0.5595048,0.57011595
0.1666473,0.0057495121,0.54156568,0.54299277
0.19570829,0.014837142,0.5487715,0.55244277
0.18067402,0.0090152974,0.54504603,0.54728064
0.1933066,0.088807005,0.54817672,0.57006433
0.14950232,0.073312802,0.53730612,0.55547446
0.13518544,0.02986386,0.53374498,0.54116891
0.27370282,0.030329089,0.56800171,0.57542785
0.1491801,0.073995477,0.53722601,0.55556346
0.15451606,0.11435914,0.53855234,0.56681675
0.15013794,0.057525799,0.53746414,0.55173017
0.20884555,0.059187599,0.55202244,0.56660998
0.16127306,0.042564106,0.5402311,0.55078358
0.25044306,0.0019569053,0.56228555,0.56276712
0.19696196,0.041251881,0.54908192,0.55927343
0.2147461,-0.0047297974,0.55348116,0.55231194
0.25988419,-0.022924448,0.56460782,0.55896429
0.29573124,-0.12092148,0.57339865,0.54359149
0.099231236,0.13966033,0.52478747,0.55944047
0.1811501,0.16611823,0.54516409,0.585955
0.21002591,0.020168181,0.55231432,0.55729574
0.18026714,0.063097153,0.54494514,0.56054256
0.20273373,0.10325983,0.55051055,0.57590704
0.25181055,-0.048361398,0.56262209,0.55068757
0.34585836,-0.16779501,0.58561288,0.54439859
0.26070638,-0.084876079,0.56480993,0.54384467
0.13037575,0.15204837,0.53254785,0.57014043
0.13791211,0.13531059,0.53442348,0.5678839
0.17244711,0.019035703,0.54300525,0.54772497
0.20956142,0.02262847,0.55219946,0.55778808
0.22275895,0.069338102,0.55546059,0.57250945
0.14287734,0.1752661,0.53565869,0.57887173
0.22012689,-0.048727196,0.55481058,0.54274533
0.21684404,-0.016471928,0.55399958,0.5499261
0.21478715,0.016269538,0.5534913,0.55750855
0.10350553,0.13705995,0.5258533,0.559853
0.14586765,0.13437863,0.53640239,0.5696066
0.25797857,-0.039725343,0.56413931,0.55434774
0.17674789,0.057623222,0.5440723,0.55832604
0.22078753,-0.022783891,0.55497375,0.54933982
0.24271999,-0.012951462,0.56038384,0.55719074
0.24546859,-0.036431446,0.56106085000000006,0.55206982
0.24300067,-0.016361527,0.56045298,0.5564185
0.25212047,0.0076432563,0.56269835,0.56457821
0.16174854,0.061825359,0.5403492,0.55566181
0.15252184,0.065194997,0.53805671,0.55421523
0.14987645,0.10417447,0.53739913,0.56317332
0.2127627,0.16666302,0.55299093,0.59373459
0.20252377,-0.0044859087,0.55045859,0.54934829
0.2421355,-0.036517174,0.56023984,0.55122423
0.21611477,0.030714499,0.55381938,0.56139592
0.25635661,0.028230601,0.56374046,0.57067048
0.27608422,0.018419008,0.56858596,0.57309824
0.2370141,-0.016681801,0.55897769,0.55486131
0.18153369,0.032786999,0.5452592,0.55337602
0.25678466,-0.11034397,0.56384573,0.53654489
0.26158509,-0.085588007,0.5650259,0.54388605
0.20220837,0.091001334,0.55038055,0.57278174
0.20038948,0.10215223,0.5499304,0.57506374
0.20887903,0.023455512,0.55203072,0.55782376
0.20887903,0.023455512,0.55203072,0.55782376
0.12277867,0.11951366,0.53065617,0.56027848
0.17851135,0.13548139,0.5445097,0.57785954
0.18455121,-0.018365147,0.54600729,0.54145116
0.10314415,0.2638579,0.5257632,0.59073437
0.044982475,0.15058306,0.51124372,0.54873615
0.17665806,0.13937453,0.54405002,0.57835706
0.1345403,0.15835743,0.53358443,0.5727054
0.18875849,0.013228986,0.54705001,0.55032588
0.20847951,-0.04428928,0.55193192,0.54095559
0.26650081,-0.0033401428,0.56623366,0.56541309
0.26147014,0.059122144,0.56499765,0.57946859
0.23886543,-0.01614323,0.55943403,0.55545152
0.18919352,0.1055534,0.5471578,0.57315786
0.17748278,0.011994547,0.54425459,0.54722812
0.17108199,-0.001225043,0.54266648,0.54236243
0.18965304,0.18823373,0.54727165,0.59336332
0.10807875,0.07207745,0.52699342,0.54491763
0.20231451,0.049178555,0.55040681,0.56254396
0.23663612,0.0040669445,0.55888451,0.5598869
0.21674985,0.018461369,0.55397631,0.5585332
0.19171446,0.040281249,0.54778235,0.55774019
0.19655586,0.06533724,0.54898137,0.5651016
0.097185463,0.071093052,0.52427726,0.54197063
0.25630541,0.061628658,0.56372786,0.57882069
0.20593557,-0.031476637,0.55130271,0.54350445
0.23594442,0.058970356,0.55871398,0.57319892
0.10640994,0.069925265,0.52657741,0.54396993
0.16334702,0.10064833,0.5407462,0.56561818
0.1350404,0.090096176,0.53370889,0.55604761
0.1350404,0.090096176,0.53370889,0.55604761
0.2714687,-0.072495876,0.56745343,0.54957974
0.14559461,-0.058729649,0.53633449,0.52170259
0.1288022,-0.0014860641,0.53215611,0.53178611
0.14464209,0.01761777,0.53609761,0.5404762
0.20198039,0.034939123,0.55032413,0.55895437
0.16763693,-0.026114117,0.54181136,0.53532177
0.021015377,0.26603093,0.50525365,0.57127287
0.082666835,0.20798074,0.52065495,0.57215466
0.13266084,-0.0048495841,0.53311666,0.53190939
0.13021985,-0.012434473,0.53250904,0.52941235
0.1498034,0.015823026,0.53738097,0.54131221
0.1446236,0.029900589,0.53609301,0.54352064
0.15311595,-0.044568392,0.53820438,0.52711028
0.23711988,0.022665859,0.55900377,0.56458362
0.12955485,0.065607724,0.53234349,0.54863637
0.10850547,0.084553987,0.52709979,0.54811551
0.091357954,0.05969093,0.52282362,0.53769059
0.31244191,-0.076322027,0.57748119,0.55875724
0.07107748,0.19239029,0.51776189,0.56548856
0.19188884,0.079501888,0.54782555,0.5674343
0.23436515,-0.048246197,0.55832457,0.54639589
0.23665512,-0.046593079,0.55888919,0.54737299
0.20246048,0.0311461,0.55044293,0.55813749
0.20366172,-0.025188447,0.55074017,0.54450026
0.14519514,0.15038188,0.53623515,0.57336093
0.13242557,0.08874778,0.5330581,0.55506903
0.23218169,0.027115519,0.55778606,0.56446352
0.19412286,-0.13267664,0.54837889,0.51535672
0.24815385,-0.0013259396,0.56172205,0.56139559000000006
0.24187983,0.0038778611,0.56017685,0.56113205
0.14808632,0.071817717,0.53695407,0.55475553
0.12565942,0.1072678,0.53137358,0.55796995
0.26050007,0.087102564,0.56475922,0.5860361
0.13820309,0.13476755,0.53449588,0.56782205
0.12256841,0.12811315,0.5306038,0.56234425
0.11309411,0.087496493,0.52824343,0.54998018
0.22131611,0.08091406,0.55510429,0.57498761
0.11302481,0.078593112,0.52822616,0.54775844
0.15967951,0.012565341,0.53983527,0.54295507
0.10152585,0.14595097,0.52535968,0.56155536
0.28076778,-0.039690383,0.56973445,0.55997914
0.28132435,-0.068884677,0.56987087,0.55291107
0.19106131,-0.0201734,0.54762055,0.54261831
0.15869298,0.050948441,0.5395902,0.55221925
0.1494218,0.029039972,0.5372861,0.54449741
0.16988718,0.098783645,0.54236994,0.56676657
0.16988718,0.098783645,0.54236994,0.56676657
0.099522291,0.17592022,0.52486006,0.56842854
0.10550302,0.21423575,0.52635132,0.57926059
0.15032561,0.10916468,0.53751079,0.56451099
0.12743278,0.028301949,0.53181515,0.53885518
0.1507355,0.10136664,0.53761268,0.56269384
0.1496377,0.093288653,0.53733978,0.56043468
0.23289496,0.14967607,0.55796199,0.59449305
0.2199485,-0.020599784,0.55476652,0.54967279
0.20250037,-0.14797895,0.5504528,0.51362698
0.17678513,0.051029476,0.54408154,0.5567086
0.18072756,0.094456802,0.54505931,0.56836521
0.24584582,0.097121678,0.56115375,0.58491118
0.16851746,-0.051705792,0.54202995,0.52916976
0.17600309,0.074786634,0.54388754,0.56237087
0.2583552,-0.18537671,0.56423192,0.51823653
0.36111119,0.035840081,0.5893094,0.59795495
0.33378221,-0.075229147,0.58267936,0.56428057
0.32298011,-0.1030243,0.58005036,0.55476832
0.16341336,0.017187176,0.54076267,0.54502781
0.16280456,0.083521359,0.54061148,0.56127198
0.13525328,0.097380031,0.53376187,0.55789745
0.058362268,0.27896212,0.51458643,0.58354044
0.051254242,0.2770634,0.51281076,0.58134998
0.053827467,0.28746839,0.51345362,0.58450527
0.31864424,-0.11522405,0.57899381,0.55068041
0.30867698,-0.13982354,0.57656229,0.54211335
0.32274997,-0.11255391,0.57999429,0.55235639
0.22302056,-0.032209643,0.55552519,0.54755852
0.18693871,-0.018044622,0.54659905,0.54212344
0.23268532,0.0051468318,0.55791028,0.55917935
0.16777826,0.1763585,0.54184645,0.58519504
0.23346222,0.019364411,0.55810189,0.56287211
0.2578354,0.10901816,0.56410411,0.59069847
0.21511952,-0.030309896,0.55357344,0.54607135
0.21346115,-0.045457987,0.55316357,0.54190228
0.25649039,-0.013806938,0.56377336,0.56037484
0.23947729,-0.041801423,0.55958483,0.54925867
0.1639245,0.083874871,0.5408896,0.56163478
0.15788603,-0.027783051,0.53938972,0.53247994
0.16169353,-0.019897316,0.54033554,0.53538978
0.16048241,0.07917006,0.54003472,0.559628
0.1753672,0.11170871,0.54372979,0.57128012
0.18076678,0.15169664,0.54506904,0.58235864
0.18792864,0.010266792,0.54684437,0.5493873
0.22460791,0.034390189,0.5559171,0.56438999
0.10427238,0.17622214,0.5260445,0.56966746
0.21368845,0.13945039,0.55321975,0.58737853
0.16433833,0.092330866,0.54099237,0.56381733
0.20778549,0.11555017,0.55176028,0.58013696
0.15908168,0.076948485,0.53968676,0.55873512
0.17627816,0.16917111,0.54395578,0.58551361
0.17927923,-0.041582967,0.54470015,0.53436978
0.18098925,-0.06511893,0.5451242,0.52893521
0.18349623,-0.055024924,0.54574577,0.53207373
0.24822381,0.013658254,0.56173927,0.56509889
0.21141992,-0.015988965,0.55265898,0.54870283
0.1924059,-0.063582736,0.54795363,0.53216133
0.25646824,-0.036224884,0.56376791,0.55483934
0.21322963,-0.026643064,0.55310634,0.54651178
0.22704818,0.016098961,0.55651945,0.56048907
0.19454754,0.055629901,0.54848406,0.56222017
0.22055565,0.050288654,0.55491648,0.56730017
0.25333886,-0.17542334,0.56299814,0.51946903
0.27807339,-0.039181455,0.56907383,0.55944057
0.26963802,-0.10263595,0.56700404,0.54165375
0.2283161,0.021777229,0.55683236,0.56219947
0.19881034,0.022343622,0.54953952,0.55506424
0.18863594,0.1451879,0.54701964,0.58268948
0.21076327,0.14620652,0.55249663,0.58830671
-0.014138903,0.089949021,0.49646533,0.51894346
0.091960878,0.28514746,0.52297403,0.59317548
0.14710484,0.16311602,0.53671003,0.57693917
0.18040202,0.010475785,0.54497859,0.54757509
0.12186304,0.072833478,0.53042811,0.54852095
0.1558323,0.17905906,0.53887943,0.58294904
0.1648157,0.19673727,0.5411109,0.58941631
0.16321106,0.15004426,0.54071243,0.57767965
0.13168278,0.038462139,0.53287321,0.54243391
0.14432959,0.04865723,0.53601989,0.54809752
0.12693305,0.031729241,0.53169072,0.53958257
0.19576999,0.14335307,0.54878678,0.58397749
0.11797714,0.044957522,0.52946012,0.54064379
0.21162433,0.12658101,0.55270951,0.58375451
0.32351171,-0.11514122,0.58017984,0.55190496
0.20915643,0.0081861425,0.55209931,0.55412276
0.27208951,-0.046757074,0.5676058,0.55609595
0.13804857,0.094047196,0.53445744,0.55776487
0.18429338,0.075046248,0.54594338,0.56447395
0.19805246,0.023778495,0.5493519,0.55523143
0.17697077,0.066494295,0.54412759,0.56056738
0.19872687,0.06804199,0.54951886,0.56629949
0.15950186,0.12216743,0.53979114,0.56995543
0.20819141,0.085772902,0.55186067,0.57296638
0.21095095,0.12923627,0.55254303,0.584236
0.12304287,0.15534729,0.53072197,0.56915151
0.071327667,0.23077693,0.51782436,0.57495692
0.046417606,0.25403048,0.51160232,0.57455205
0.033846197,0.17921967,0.50846074,0.55306587
0.11484175,0.23918514,0.52867893,0.58759375
0.077956765,0.098248875,0.51947933,0.54393779
0.23479126,0.080521589,0.55842964,0.57818153
0.23325471,-0.029312222,0.55805072,0.55080964
0.1590015,-0.05786258,0.53966684,0.5252632
0.22189221,0.23328279,0.55524656,0.61186893
0.18903628,0.10592776,0.54711884,0.57321098
0.17873888,0.019643185,0.54456614,0.5494335
0.23431468,-0.036333142,0.55831212,0.54933434
0.21756704,-8.0699621e-4,0.55417822,0.55397883
0.13549447,0.099516683,0.53382189,0.55848386
0.15472449,0.1082065,0.53860414,0.56535666
0.18730347,0.040145731,0.54668945,0.55661842
0.14867732,0.081787117,0.53710101,0.55736244
0.13809967,0.058485535,0.53447015,0.54898864
0.20497992,0.098128835,0.5510663,0.5752023
0.14705231,0.033285454,0.53669697,0.54496265
0.071248047,0.1358787,0.51780448,0.55159735
0.23771465,0.050188126,0.55915038,0.57148262
0.15305546,0.021831458,0.53818934,0.54361063
0.15977311,0.022488787,0.53985852,0.54543975
0.21916081,0.060607975,0.55457195,0.56948954
0.29318024,-0.088569351,0.57277453,0.550975
0.25139077,-0.08827282,0.56251879,0.54068931
0.1928891,-0.06234588,0.54807332,0.53258954
0.18058724,-0.068960662,0.54502452,0.5278777
0.16602497,0.075495664,0.54141116,0.56008835
0.15797402,0.15727449,0.53941158,0.57816584
0.24587041,0.013334684,0.56115981,0.56444088
0.17962567,0.039949031,0.54478606,0.55467418
0.22124418,0.033245777,0.55508652,0.56328132
0.14888773,0.10954095,0.53715332,0.56424999
0.16816394,0.074557188,0.54194219,0.56038412
0.11723275,0.1688502,0.52927467,0.5710369
0.085632073,0.051189913,0.52139495,0.53415223
0.1990031,0.070028564,0.54958724,0.56685516
0.2427908,0.057819825,0.56040128,0.57459178
0.1530339,0.036204706,0.53818398,0.54716897
0.22461483,0.044677246,0.55591881,0.5669191
0.22254695,0.041662399,0.55540824,0.56567076
0.10954499,0.082251034,0.52735889,0.54780256
0.25614796,0.017689868,0.56368914,0.56803484
0.14195177,0.10770164,0.53542847,0.56209119
0.18638485,0.062666175,0.54646179,0.56194291
0.27824804,0.072113485,0.56911665,0.58670524
0.27824804,0.072113485,0.56911665,0.58670524
0.2610938,0.1103437,0.56490515,0.59180628
0.2610938,0.1103437,0.56490515,0.59180628
0.21817569,-0.012492541,0.55432859,0.55124027
0.15440273,0.089283575,0.53852418,0.56062188
0.10900715,0.14873473,0.52722483,0.56408111
0.2029562,0.036892893,0.5505656,0.55967646
0.14789794,0.033377441,0.53690723,0.54519515
0.20755786,0.085627373,0.55170398,0.57277575
0.19499531,0.023278277,0.54859495,0.55435277
0.18485267,0.11072943,0.54608202,0.57336217
0.21843272,-0.0037507911,0.55439208,0.55346529
0.12369053,0.11852985,0.53088327,0.56026075
0.25918192,-0.052227493,0.56443518,0.55155473
0.29063783,-0.024967639,0.57215228,0.56602964
0.30324827,-0.11200758,0.57523639,0.54766499
0.33650181,-0.030681916,0.58334052,0.57586462
0.32284589,-0.033870318,0.58001766,0.57174532
0.27739632,-0.071977637,0.56890778,0.55117485
0.22633034,-0.014510228,0.55634228,0.55275791
0.23891065,-0.079325489,0.55944518,0.53981183
0.19455558,0.092903083,0.54848605,0.57137386
0.24447208,-0.0045514783,0.56081543,0.55969408
0.24534595,-0.053147105,0.56103065,0.54790234
0.24655435,-0.021039326,0.56132823,0.55614103
0.2868601,-0.11146904,0.57122726,0.5437357
0.20888086,-0.0085901901,0.55203117,0.54990594
0.24426447,-0.010960605,0.56076429,0.55806284
0.32994968,-0.17992544,0.58174713,0.53743587
0.24256496,-0.079678385,0.56034565,0.54063185
0.22609127,0.026677638,0.55628327,0.56285791
0.23898992,0.016683749,0.55946471,0.56357249
0.12368446,0.11416849,0.53088176,0.55918447
0.18724298,0.1166314,0.54667446,0.57538937
0.23973613,-0.013407319,0.55964862,0.5563419
0.170336,0.068513814,0.54248133,0.55943018
0.23587019,0.15836356,0.55869567,0.59730147
0.20020409,0.17648845,0.54988451,0.59307514
0.16632678,0.21630876,0.5414861,0.59450861
0.15529475,0.064782397,0.53874585,0.55479829
0.27953506,0.0055862141,0.56943223,0.57080132
0.24368256,-0.086943999,0.56062096,0.53910462
0.13991091,0.1892515,0.53492078,0.58155556
0.16693732,0.14510199,0.54163768,0.57738296
0.10730185,0.19383446,0.52679975,0.57472028
0.12552673,0.1816079,0.53134054,0.5761857
0.18355036,0.04911136,0.54575919,0.55790446
0.10366456,0.13811727,0.52589296,0.56015271
0.1400142,0.15071806,0.53494648,0.57217539
0.12711278,0.10850148,0.53173548,0.55863257
0.16285624,0.13660447,0.54062431,0.57431068
0.19078762,0.044277396,0.54755275,0.55849714
0.19934975,-0.01656863,0.54967305,0.54556849
0.16702188,0.12396732,0.54165867,0.57223829
0.1355846,0.05227914,0.53384432,0.54682829
0.13624722,0.14584109,0.53400921,0.57005813
0.11782775,0.13043857,0.5294229,0.56174974
0.13965962,0.12562012,0.53485826,0.56593372
0.16497652,0.17269852,0.54115084,0.58362565
0.16902632,-0.016107464,0.54215626,0.53815539
0.2876095,-0.04022928,0.5714108,0.56153158
0.15293749,-0.11523293,0.53816002,0.50942502
0.17399467,-0.0023878633,0.54338926,0.54279673
0.15978575,0.19320112,0.53986166,0.5873417
0.10091474,0.20698719,0.5252073,0.57637306
0.28928914,-0.081190518,0.57182209,0.55183772
0.28928914,-0.081190518,0.57182209,0.55183772
0.25561552,-0.1015921,0.56355818,0.53842991
0.24446501,0.013954208,0.56081369,0.56424766
0.20976793,-0.028216778,0.55225053,0.54526353
0.18430048,0.010726117,0.54594514,0.5486027
0.15105864,0.023990086,0.53769301,0.54365078
0.19531284,0.063997025,0.54867358,0.56446663
0.17648102,-0.039306041,0.5440061,0.53424007
0.15046205000000001,-0.060885202,0.53754471,0.52237925
0.23092085,0.0093886616,0.55747504,0.55978992
0.24311459,0.02681073,0.56048105,0.56707456999999994
0.20904694,0.10915968,0.55207224,0.57888713
0.2658067,0.02728229,0.56606317,0.5727522
0.15095374,0.021847991,0.53766694,0.54309325
0.30575839,-0.058701149,0.5758496,0.56145206
0.29451176,0.077565287,0.57310033,0.59196077
0.26047977,0.050815365,0.56475423,0.57720136
0.20762995,-0.027463233,0.55172181,0.54492023
0.23766252,0.033024821,0.55913753,0.56726164
0.15236724,0.14886818,0.53801829,0.5747445
0.11352018,0.093929976,0.52834961,0.55167734
0.12153143,0.10360208,0.53034552,0.55604685
0.19670901,0.1797168,0.54901929,0.59301076
0.17657862,0.05524207,0.54403031,0.55769701
0.18184577,0.065820679000000007,0.54533658,0.56160205
0.16446975,0.0650891,0.541025,0.55713901
0.10485486,0.13495662,0.52618973,0.55966719
0.23783876,0.016683519,0.55918098,0.56328927
0.23364393,-0.0030468737,0.55814671,0.55739516
0.17829082,0.056332775,0.54445501,0.5583883
0.12460055,0.055867991,0.5311099,0.54499508
0.22345261,0.081029084,0.55563186,0.57553774
0.17363219,0.053636823,0.54329932,0.55657395
0.11367415,0.051156093,0.52838798,0.54111452
0.15136218,0.16377875,0.53776846,0.57813961
0.11138699,0.17177573,0.52781799,0.57032144
0.082094958,0.093050257,0.52051222,0.54367471
0.23794045,0.1315957,0.55920604,0.59134689
0.24003865,0.16845613,0.55972317,0.6007269
0.047757799,0.14271026,0.51193718,0.54747358
0.12722869,0.12017203,0.53176434,0.56153663
0.19480009,0.17833374,0.5485466,0.592216
0.1851325,0.15783339,0.54615138,0.58491079
0.12941664,0.078851546,0.53230908,0.55187966
0.20293167,0.10549017,0.55055953,0.5765
0.067160344,0.25150796,0.51678378,0.57899967
0.26420666,-0.082031665,0.5656701,0.54541821
0.26191724,-0.10073239,0.56510753,0.54020919
0.29623394,-0.15154471,0.57352162,0.53610933
0.29104461,-0.15556909,0.57225185,0.53381717
0.29884785,-0.16753137,0.57416084,0.53278203
0.2811895,-0.16041771,0.56983782,0.5301563
0.29478947,-0.14007868,0.57316827,0.53860074
0.13548,0.16701326,0.53381829,0.5750519
0.18978281,0.15539146,0.54730381,0.58544686
0.20219123,0.12869544,0.5503763,0.5819751
0.21612465,0.097263741,0.55382182,0.57771211
0.087407144,0.16935096,0.52183788,0.5638392
0.12243229,0.15901583,0.5305699,0.56990121
0.16867333,0.1279805,0.54206864,0.57362432
0.17232445,0.095154783,0.54297482,0.56647396
0.15356687,0.068558978,0.53831645,0.55530426
0.17719691,0.093097383,0.54418368,0.56716515
0.26595002,-0.020236648,0.56609837,0.56112114
