participant,understood_eq_felt,param,median,lo90,hi90
69b7e04340b00585acbb91ac,False,alpha_m1,0.8981640910114809,0.7612460996464353,0.9899172713979445
69b7e04340b00585acbb91ac,False,beta_m1,-4.789597082087818,-6.378376369725405,-3.5325664268990065
69b7e04340b00585acbb91ac,False,kappa_m1,0.024159230599341948,-0.43505241397608063,0.5026967661912396
69b7e04340b00585acbb91ac,False,delta_m1,0.8218194301230435,0.09904820324219572,0.99688432966937
69b7e04340b00585acbb91ac,False,kappa_m2,1.13414087228502,0.8465900114306008,1.4307462848725114
69b7e04340b00585acbb91ac,False,delta_m2,0.9892315102102032,0.9038451128798037,0.9997238263752658
69ef99a65d19811a9ddad38b,True,alpha_m1,0.09618188708398004,0.011626632115372173,0.9381781486358274
69ef99a65d19811a9ddad38b,True,beta_m1,1.303303679481192,-0.2594759137722718,4.340818189696436
69ef99a65d19811a9ddad38b,True,kappa_m1,-0.36040730872795385,-0.6861925556205095,-0.04727878656852709
69ef99a65d19811a9ddad38b,True,delta_m1,0.88795646833623,0.21040886348671464,0.9969950561628326
69ef99a65d19811a9ddad38b,True,kappa_m2,-0.3257585099516862,-0.643089609220177,-0.01850027168946009
69ef99a65d19811a9ddad38b,True,delta_m2,0.9665016306106111,0.2965642927422127,0.9995092438020161
69fdce52c07d954848678eaf,True,alpha_m1,0.1817205427230825,0.007310707432610054,0.9705083616524094
69fdce52c07d954848678eaf,True,beta_m1,0.44155699603992893,-0.43892715172423785,3.1417825538012503
69fdce52c07d954848678eaf,True,kappa_m1,-0.2868788453061204,-0.6316193722341807,0.03231911481589863
69fdce52c07d954848678eaf,True,delta_m1,0.7987381776971185,0.06602821536712604,0.9969230876691241
69fdce52c07d954848678eaf,True,kappa_m2,-0.2448072245850047,-0.5689108880531317,0.06599063240284324
69fdce52c07d954848678eaf,True,delta_m2,0.9495167634702297,0.13047684716177943,0.9995572438457041
6a0092581cd317f1ff1765a2,False,alpha_m1,0.9014433235019247,0.660898844019078,0.995595363367302
6a0092581cd317f1ff1765a2,False,beta_m1,1.6984131911114373,1.212924904975387,2.3083720736487394
6a0092581cd317f1ff1765a2,False,kappa_m1,-0.8396873149949422,-1.2705601839416478,-0.4480605864783532
6a0092581cd317f1ff1765a2,False,delta_m1,0.717718643330045,0.10919958731614533,0.9952029425148318
6a0092581cd317f1ff1765a2,False,kappa_m2,-0.32631224815406756,-0.7055292597434818,0.015279676600362835
6a0092581cd317f1ff1765a2,False,delta_m2,0.8910624079183078,0.09011352197692864,0.9993611481042689
