"subject","block","trial","first_trial_in_block","first_trial","card_right","card_left","ch_card","ch_key","selected_offer","reward","Q_ch_card","Q_unch_card","Q_right_card","Q_left_card","exp_val_right","exp_val_left","exp_val_ch","exp_val_unch","PE_cards","alpha","beta","scarcity"
1,1,18,0,0,3,2,2,1,0,1,0.77705,0.752145995,0.752145995,0.77705,0.8,0.8,0.8,0.8,0.22295,0.3,4,0.8
1,1,19,0,0,2,1,2,2,1,1,0.843935,0.615965,0.843935,0.615965,0.8,0.8,0.8,0.8,0.156065,0.3,4,0.8
1,1,20,0,0,1,3,3,1,0,0,0.752145995,0.615965,0.615965,0.752145995,0.8,0.8,0.8,0.8,-0.752145995,0.3,4,0.8
1,1,21,0,0,3,1,3,2,1,0,0.5265021965,0.615965,0.5265021965,0.615965,0.8,0.8,0.8,0.8,-0.5265021965,0.3,4,0.8
1,1,22,0,0,3,2,2,1,0,1,0.8907545,0.36855153755,0.36855153755,0.8907545,0.8,0.8,0.8,0.8,0.1092455,0.3,4,0.8
1,1,23,0,0,2,3,2,2,1,1,0.92352815,0.36855153755,0.92352815,0.36855153755,0.8,0.8,0.8,0.8,0.07647185,0.3,4,0.8
1,1,24,0,0,3,1,3,2,1,1,0.36855153755,0.615965,0.36855153755,0.615965,0.8,0.8,0.8,0.8,0.63144846245,0.3,4,0.8
1,1,25,0,0,1,3,3,1,0,1,0.557986076285,0.615965,0.615965,0.557986076285,0.8,0.8,0.8,0.8,0.442013923715,0.3,4,0.8
1,2,1,1,0,2,3,3,1,0,1,0.6905902533995,0.946469705,0.946469705,0.6905902533995,0.8,0.8,0.8,0.8,0.3094097466005,0.3,4,0.8
1,2,2,0,0,3,1,1,1,0,1,0.615965,0.78341317737965,0.78341317737965,0.615965,0.8,0.8,0.8,0.8,0.384035,0.3,4,0.8
1,2,3,0,0,3,1,3,2,1,0,0.78341317737965,0.7311755,0.78341317737965,0.7311755,0.8,0.8,0.8,0.8,-0.78341317737965,0.3,4,0.8
1,2,4,0,0,1,2,2,1,0,1,0.946469705,0.7311755,0.7311755,0.946469705,0.8,0.8,0.8,0.8,0.0535302950000001,0.3,4,0.8
1,2,5,0,0,3,2,2,1,0,1,0.9625287935,0.548389224165755,0.548389224165755,0.9625287935,0.8,0.8,0.8,0.8,0.0374712065,0.3,4,0.8
1,2,6,0,0,2,3,2,2,1,1,0.97377015545,0.548389224165755,0.97377015545,0.548389224165755,0.8,0.8,0.8,0.8,0.02622984455,0.3,4,0.8
1,2,7,0,0,1,3,1,2,1,1,0.7311755,0.548389224165755,0.7311755,0.548389224165755,0.8,0.8,0.8,0.8,0.2688245,0.3,4,0.8
1,2,8,0,0,3,1,1,1,0,0,0.81182285,0.548389224165755,0.548389224165755,0.81182285,0.8,0.8,0.8,0.8,-0.81182285,0.3,4,0.8
1,2,9,0,0,2,3,2,2,1,1,0.981639108815,0.548389224165755,0.981639108815,0.548389224165755,0.8,0.8,0.8,0.8,0.018360891185,0.3,4,0.8
1,2,10,0,0,1,3,1,2,1,1,0.568275995,0.548389224165755,0.568275995,0.548389224165755,0.8,0.8,0.8,0.8,0.431724005,0.3,4,0.8
1,2,11,0,0,2,1,2,2,1,1,0.9871473761705,0.6977931965,0.9871473761705,0.6977931965,0.8,0.8,0.8,0.8,0.0128526238294999,0.3,4,0.8
1,2,12,0,0,3,1,3,2,1,0,0.548389224165755,0.6977931965,0.548389224165755,0.6977931965,0.8,0.8,0.8,0.8,-0.548389224165755,0.3,4,0.8
1,2,13,0,0,1,3,1,2,1,1,0.6977931965,0.383872456916028,0.6977931965,0.383872456916028,0.8,0.8,0.8,0.8,0.3022068035,0.3,4,0.8
1,2,14,0,0,3,1,1,1,0,1,0.78845523755,0.383872456916028,0.383872456916028,0.78845523755,0.8,0.8,0.8,0.8,0.21154476245,0.3,4,0.8
1,2,15,0,0,1,3,1,2,1,1,0.851918666285,0.383872456916028,0.851918666285,0.383872456916028,0.8,0.8,0.8,0.8,0.148081333715,0.3,4,0.8
1,2,16,0,0,3,1,1,1,0,0,0.8963430663995,0.383872456916028,0.383872456916028,0.8963430663995,0.8,0.8,0.8,0.8,-0.8963430663995,0.3,4,0.8
1,2,17,0,0,2,1,2,2,1,0,0.99100316331935,0.62744014647965,0.99100316331935,0.62744014647965,0.8,0.8,0.8,0.8,-0.99100316331935,0.3,4,0.8
1,2,18,0,0,2,3,2,2,1,1,0.693702214323545,0.383872456916028,0.693702214323545,0.383872456916028,0.8,0.8,0.8,0.8,0.306297785676455,0.3,4,0.8
1,2,19,0,0,3,2,2,1,0,1,0.785591550026482,0.383872456916028,0.383872456916028,0.785591550026482,0.8,0.8,0.8,0.8,0.214408449973518,0.3,4,0.8
1,2,20,0,0,1,2,2,1,0,1,0.849914085018537,0.62744014647965,0.62744014647965,0.849914085018537,0.8,0.8,0.8,0.8,0.150085914981463,0.3,4,0.8
1,2,21,0,0,2,3,2,2,1,1,0.894939859512976,0.383872456916028,0.894939859512976,0.383872456916028,0.8,0.8,0.8,0.8,0.105060140487024,0.3,4,0.8
1,2,22,0,0,3,2,2,1,0,1,0.926457901659083,0.383872456916028,0.383872456916028,0.926457901659083,0.8,0.8,0.8,0.8,0.0735420983409169,0.3,4,0.8
1,2,23,0,0,2,1,2,2,1,1,0.948520531161358,0.62744014647965,0.948520531161358,0.62744014647965,0.8,0.8,0.8,0.8,0.0514794688386417,0.3,4,0.8
1,2,24,0,0,1,3,3,1,0,1,0.383872456916028,0.62744014647965,0.62744014647965,0.383872456916028,0.8,0.8,0.8,0.8,0.616127543083972,0.3,4,0.8
1,2,25,0,0,1,3,1,2,1,1,0.62744014647965,0.56871071984122,0.62744014647965,0.56871071984122,0.8,0.8,0.8,0.8,0.37255985352035,0.3,4,0.8
1,3,1,1,0,2,3,3,1,0,1,0.56871071984122,0.963964371812951,0.963964371812951,0.56871071984122,0.8,0.8,0.8,0.8,0.43128928015878,0.3,4,0.8
1,3,2,0,0,2,1,2,2,1,1,0.963964371812951,0.739208102535755,0.963964371812951,0.739208102535755,0.8,0.8,0.8,0.8,0.0360356281870492,0.3,4,0.8
1,3,3,0,0,3,1,1,1,0,1,0.739208102535755,0.698097503888854,0.698097503888854,0.739208102535755,0.8,0.8,0.8,0.8,0.260791897464245,0.3,4,0.8
1,3,4,0,0,1,3,1,2,1,0,0.817445671775028,0.698097503888854,0.817445671775028,0.698097503888854,0.8,0.8,0.8,0.8,-0.817445671775028,0.3,4,0.8
1,3,5,0,0,2,1,2,2,1,1,0.974775060269066,0.57221197024252,0.974775060269066,0.57221197024252,0.8,0.8,0.8,0.8,0.0252249397309344,0.3,4,0.8
1,3,6,0,0,2,3,2,2,1,0,0.982342542188346,0.698097503888854,0.982342542188346,0.698097503888854,0.8,0.8,0.8,0.8,-0.982342542188346,0.3,4,0.8
1,3,7,0,0,2,3,2,2,1,1,0.687639779531842,0.698097503888854,0.687639779531842,0.698097503888854,0.8,0.8,0.8,0.8,0.312360220468158,0.3,4,0.8
1,3,8,0,0,2,3,3,1,0,1,0.698097503888854,0.78134784567229,0.78134784567229,0.698097503888854,0.8,0.8,0.8,0.8,0.301902496111146,0.3,4,0.8
1,3,9,0,0,1,3,3,1,0,1,0.788668252722198,0.57221197024252,0.57221197024252,0.788668252722198,0.8,0.8,0.8,0.8,0.211331747277802,0.3,4,0.8
1,3,10,0,0,3,1,3,2,1,1,0.852067776905538,0.57221197024252,0.852067776905538,0.57221197024252,0.8,0.8,0.8,0.8,0.147932223094462,0.3,4,0.8
1,3,11,0,0,2,1,1,1,0,0,0.57221197024252,0.78134784567229,0.78134784567229,0.57221197024252,0.8,0.8,0.8,0.8,-0.57221197024252,0.3,4,0.8
1,3,12,0,0,3,1,3,2,1,1,0.896447443833877,0.400548379169764,0.896447443833877,0.400548379169764,0.8,0.8,0.8,0.8,0.103552556166123,0.3,4,0.8
1,3,13,0,0,2,3,2,2,1,1,0.78134784567229,0.927513210683714,0.78134784567229,0.927513210683714,0.8,0.8,0.8,0.8,0.21865215432771,0.3,4,0.8
1,3,14,0,0,2,3,3,1,0,0,0.927513210683714,0.846943491970603,0.846943491970603,0.927513210683714,0.8,0.8,0.8,0.8,-0.927513210683714,0.3,4,0.8
1,3,15,0,0,1,2,2,1,0,1,0.846943491970603,0.400548379169764,0.400548379169764,0.846943491970603,0.8,0.8,0.8,0.8,0.153056508029397,0.3,4,0.8
1,3,16,0,0,1,2,2,1,0,0,0.892860444379422,0.400548379169764,0.400548379169764,0.892860444379422,0.8,0.8,0.8,0.8,-0.892860444379422,0.3,4,0.8
1,3,17,0,0,1,3,3,1,0,1,0.6492592474786,0.400548379169764,0.400548379169764,0.6492592474786,0.8,0.8,0.8,0.8,0.3507407525214,0.3,4,0.8
1,3,18,0,0,3,1,1,1,0,1,0.400548379169764,0.75448147323502,0.75448147323502,0.400548379169764,0.8,0.8,0.8,0.8,0.599451620830236,0.3,4,0.8
1,3,19,0,0,3,2,2,1,0,1,0.625002311065595,0.75448147323502,0.75448147323502,0.625002311065595,0.8,0.8,0.8,0.8,0.374997688934405,0.3,4,0.8
1,3,20,0,0,2,3,3,1,0,1,0.75448147323502,0.737501617745917,0.737501617745917,0.75448147323502,0.8,0.8,0.8,0.8,0.24551852676498,0.3,4,0.8
1,3,21,0,0,1,3,3,1,0,1,0.828137031264514,0.580383865418835,0.580383865418835,0.828137031264514,0.8,0.8,0.8,0.8,0.171862968735486,0.3,4,0.8
1,3,22,0,0,1,3,3,1,0,1,0.87969592188516,0.580383865418835,0.580383865418835,0.87969592188516,0.8,0.8,0.8,0.8,0.12030407811484,0.3,4,0.8
1,3,23,0,0,1,3,1,2,1,0,0.580383865418835,0.915787145319612,0.580383865418835,0.915787145319612,0.8,0.8,0.8,0.8,-0.580383865418835,0.3,4,0.8
1,3,24,0,0,3,1,3,2,1,1,0.915787145319612,0.406268705793184,0.915787145319612,0.406268705793184,0.8,0.8,0.8,0.8,0.0842128546803882,0.3,4,0.8
1,3,25,0,0,3,2,3,2,1,1,0.941051001723728,0.737501617745917,0.941051001723728,0.737501617745917,0.8,0.8,0.8,0.8,0.0589489982762718,0.3,4,0.8
1,4,1,1,0,2,3,3,1,0,1,0.95873570120661,0.737501617745917,0.737501617745917,0.95873570120661,0.8,0.8,0.8,0.8,0.0412642987933902,0.3,4,0.8
1,4,2,0,0,3,2,3,2,1,1,0.971114990844627,0.737501617745917,0.971114990844627,0.737501617745917,0.8,0.8,0.8,0.8,0.0288850091553732,0.3,4,0.8
1,4,3,0,0,3,2,3,2,1,1,0.979780493591239,0.737501617745917,0.979780493591239,0.737501617745917,0.8,0.8,0.8,0.8,0.0202195064087612,0.3,4,0.8
1,4,4,0,0,2,1,2,2,1,0,0.737501617745917,0.406268705793184,0.737501617745917,0.406268705793184,0.8,0.8,0.8,0.8,-0.737501617745917,0.3,4,0.8
1,4,5,0,0,1,3,3,1,0,0,0.985846345513867,0.406268705793184,0.406268705793184,0.985846345513867,0.8,0.8,0.8,0.8,-0.985846345513867,0.3,4,0.8
1,4,6,0,0,3,2,2,1,0,1,0.516251132422142,0.690092441859707,0.690092441859707,0.516251132422142,0.8,0.8,0.8,0.8,0.483748867577858,0.3,4,0.8
1,4,7,0,0,1,3,1,2,1,0,0.406268705793184,0.690092441859707,0.406268705793184,0.690092441859707,0.8,0.8,0.8,0.8,-0.406268705793184,0.3,4,0.8
1,4,8,0,0,1,2,1,2,1,1,0.284388094055229,0.661375792695499,0.284388094055229,0.661375792695499,0.8,0.8,0.8,0.8,0.715611905944771,0.3,4,0.8
1,4,9,0,0,2,3,3,1,0,0,0.690092441859707,0.661375792695499,0.661375792695499,0.690092441859707,0.8,0.8,0.8,0.8,-0.690092441859707,0.3,4,0.8
1,4,10,0,0,3,1,1,1,0,1,0.49907166583866,0.483064709301795,0.483064709301795,0.49907166583866,0.8,0.8,0.8,0.8,0.50092833416134,0.3,4,0.8
1,4,11,0,0,1,3,1,2,1,1,0.649350166087062,0.483064709301795,0.649350166087062,0.483064709301795,0.8,0.8,0.8,0.8,0.350649833912938,0.3,4,0.8
1,4,12,0,0,1,2,2,1,0,1,0.661375792695499,0.754545116260944,0.754545116260944,0.661375792695499,0.8,0.8,0.8,0.8,0.338624207304501,0.3,4,0.8
1,4,13,0,0,2,1,2,2,1,1,0.762963054886849,0.754545116260944,0.762963054886849,0.754545116260944,0.8,0.8,0.8,0.8,0.237036945113151,0.3,4,0.8
1,4,14,0,0,2,3,2,2,1,1,0.834074138420795,0.483064709301795,0.834074138420795,0.483064709301795,0.8,0.8,0.8,0.8,0.165925861579205,0.3,4,0.8
1,4,15,0,0,1,3,1,2,1,1,0.754545116260944,0.483064709301795,0.754545116260944,0.483064709301795,0.8,0.8,0.8,0.8,0.245454883739056,0.3,4,0.8
1,4,16,0,0,2,3,2,2,1,1,0.883851896894556,0.483064709301795,0.883851896894556,0.483064709301795,0.8,0.8,0.8,0.8,0.116148103105444,0.3,4,0.8
1,4,17,0,0,3,2,2,1,0,1,0.918696327826189,0.483064709301795,0.483064709301795,0.918696327826189,0.8,0.8,0.8,0.8,0.0813036721738106,0.3,4,0.8
1,4,18,0,0,3,1,1,1,0,1,0.828181581382661,0.483064709301795,0.483064709301795,0.828181581382661,0.8,0.8,0.8,0.8,0.171818418617339,0.3,4,0.8
1,4,19,0,0,1,2,1,2,1,0,0.879727106967862,0.943087429478333,0.879727106967862,0.943087429478333,0.8,0.8,0.8,0.8,-0.879727106967862,0.3,4,0.8
1,4,20,0,0,2,1,2,2,1,1,0.943087429478333,0.615808974877504,0.943087429478333,0.615808974877504,0.8,0.8,0.8,0.8,0.0569125705216674,0.3,4,0.8
1,4,21,0,0,3,2,2,1,0,0,0.960161200634833,0.483064709301795,0.483064709301795,0.960161200634833,0.8,0.8,0.8,0.8,-0.960161200634833,0.3,4,0.8
1,4,22,0,0,2,1,2,2,1,1,0.672112840444383,0.615808974877504,0.672112840444383,0.615808974877504,0.8,0.8,0.8,0.8,0.327887159555617,0.3,4,0.8
1,4,23,0,0,2,3,2,2,1,1,0.770478988311068,0.483064709301795,0.770478988311068,0.483064709301795,0.8,0.8,0.8,0.8,0.229521011688932,0.3,4,0.8
1,4,24,0,0,2,1,2,2,1,0,0.839335291817748,0.615808974877504,0.839335291817748,0.615808974877504,0.8,0.8,0.8,0.8,-0.839335291817748,0.3,4,0.8
1,4,25,0,0,1,3,1,2,1,1,0.615808974877504,0.483064709301795,0.615808974877504,0.483064709301795,0.8,0.8,0.8,0.8,0.384191025122496,0.3,4,0.8
1,5,1,1,0,2,1,1,1,0,1,0.731066282414253,0.587534704272423,0.587534704272423,0.731066282414253,0.8,0.8,0.8,0.8,0.268933717585747,0.3,4,0.8
1,5,2,0,0,2,1,2,2,1,1,0.587534704272423,0.811746397689977,0.587534704272423,0.811746397689977,0.8,0.8,0.8,0.8,0.412465295727577,0.3,4,0.8
1,5,3,0,0,2,3,2,2,1,0,0.711274292990696,0.483064709301795,0.711274292990696,0.483064709301795,0.8,0.8,0.8,0.8,-0.711274292990696,0.3,4,0.8
1,5,4,0,0,3,1,3,2,1,1,0.483064709301795,0.811746397689977,0.483064709301795,0.811746397689977,0.8,0.8,0.8,0.8,0.516935290698205,0.3,4,0.8
1,5,5,0,0,1,3,1,2,1,1,0.811746397689977,0.638145296511256,0.811746397689977,0.638145296511256,0.8,0.8,0.8,0.8,0.188253602310023,0.3,4,0.8
1,5,6,0,0,1,2,1,2,1,1,0.868222478382984,0.497892005093487,0.868222478382984,0.497892005093487,0.8,0.8,0.8,0.8,0.131777521617016,0.3,4,0.8
1,5,7,0,0,1,2,1,2,1,1,0.907755734868089,0.497892005093487,0.907755734868089,0.497892005093487,0.8,0.8,0.8,0.8,0.0922442651319114,0.3,4,0.8
1,5,8,0,0,1,2,1,2,1,0,0.935429014407662,0.497892005093487,0.935429014407662,0.497892005093487,0.8,0.8,0.8,0.8,-0.935429014407662,0.3,4,0.8
1,5,9,0,0,3,2,2,1,0,1,0.497892005093487,0.638145296511256,0.638145296511256,0.497892005093487,0.8,0.8,0.8,0.8,0.502107994906513,0.3,4,0.8
1,5,10,0,0,1,2,2,1,0,1,0.648524403565441,0.654800310085363,0.654800310085363,0.648524403565441,0.8,0.8,0.8,0.8,0.351475596434559,0.3,4,0.8
1,5,11,0,0,3,2,3,2,1,1,0.638145296511256,0.753967082495809,0.638145296511256,0.753967082495809,0.8,0.8,0.8,0.8,0.361854703488744,0.3,4,0.8
1,5,12,0,0,3,2,3,2,1,0,0.746701707557879,0.753967082495809,0.746701707557879,0.753967082495809,0.8,0.8,0.8,0.8,-0.746701707557879,0.3,4,0.8
1,5,13,0,0,3,2,3,2,1,1,0.522691195290516,0.753967082495809,0.522691195290516,0.753967082495809,0.8,0.8,0.8,0.8,0.477308804709484,0.3,4,0.8
1,5,14,0,0,3,2,2,1,0,1,0.753967082495809,0.665883836703361,0.665883836703361,0.753967082495809,0.8,0.8,0.8,0.8,0.246032917504191,0.3,4,0.8
1,5,15,0,0,1,2,2,1,0,1,0.827776957747066,0.654800310085363,0.654800310085363,0.827776957747066,0.8,0.8,0.8,0.8,0.172223042252934,0.3,4,0.8
1,5,16,0,0,1,3,3,1,0,0,0.665883836703361,0.654800310085363,0.654800310085363,0.665883836703361,0.8,0.8,0.8,0.8,-0.665883836703361,0.3,4,0.8
1,5,17,0,0,1,3,1,2,1,1,0.654800310085363,0.466118685692353,0.654800310085363,0.466118685692353,0.8,0.8,0.8,0.8,0.345199689914637,0.3,4,0.8
1,5,18,0,0,1,3,3,1,0,1,0.466118685692353,0.758360217059754,0.758360217059754,0.466118685692353,0.8,0.8,0.8,0.8,0.533881314307647,0.3,4,0.8
1,5,19,0,0,1,2,2,1,0,0,0.879443870422946,0.758360217059754,0.758360217059754,0.879443870422946,0.8,0.8,0.8,0.8,-0.879443870422946,0.3,4,0.8
1,5,20,0,0,3,2,2,1,0,1,0.615610709296063,0.626283079984647,0.626283079984647,0.615610709296063,0.8,0.8,0.8,0.8,0.384389290703937,0.3,4,0.8
1,5,21,0,0,3,2,2,1,0,1,0.730927496507244,0.626283079984647,0.626283079984647,0.730927496507244,0.8,0.8,0.8,0.8,0.269072503492756,0.3,4,0.8
1,5,22,0,0,2,3,3,1,0,1,0.626283079984647,0.811649247555071,0.811649247555071,0.626283079984647,0.8,0.8,0.8,0.8,0.373716920015353,0.3,4,0.8
1,5,23,0,0,2,3,3,1,0,1,0.738398155989253,0.811649247555071,0.811649247555071,0.738398155989253,0.8,0.8,0.8,0.8,0.261601844010747,0.3,4,0.8
1,5,24,0,0,2,1,2,2,1,1,0.811649247555071,0.758360217059754,0.811649247555071,0.758360217059754,0.8,0.8,0.8,0.8,0.188350752444929,0.3,4,0.8
1,5,25,0,0,3,2,2,1,0,0,0.868154473288549,0.816878709192477,0.816878709192477,0.868154473288549,0.8,0.8,0.8,0.8,-0.868154473288549,0.3,4,0.8
1,6,1,1,0,1,2,1,2,1,1,0.758360217059754,0.607708131301985,0.758360217059754,0.607708131301985,0.8,0.8,0.8,0.8,0.241639782940246,0.3,4,0.8
1,6,2,0,0,1,2,1,2,1,1,0.830852151941828,0.607708131301985,0.830852151941828,0.607708131301985,0.8,0.8,0.8,0.8,0.169147848058172,0.3,4,0.8
1,6,3,0,0,2,1,1,1,0,1,0.88159650635928,0.607708131301985,0.607708131301985,0.88159650635928,0.8,0.8,0.8,0.8,0.11840349364072,0.3,4,0.8
1,6,4,0,0,1,2,2,1,0,1,0.607708131301985,0.917117554451496,0.917117554451496,0.607708131301985,0.8,0.8,0.8,0.8,0.392291868698015,0.3,4,0.8
1,6,5,0,0,3,2,2,1,0,1,0.725395691911389,0.816878709192477,0.816878709192477,0.725395691911389,0.8,0.8,0.8,0.8,0.274604308088611,0.3,4,0.8
1,6,6,0,0,2,3,2,2,1,1,0.807776984337973,0.816878709192477,0.807776984337973,0.816878709192477,0.8,0.8,0.8,0.8,0.192223015662027,0.3,4,0.8
1,6,7,0,0,1,2,1,2,1,1,0.917117554451496,0.865443889036581,0.917117554451496,0.865443889036581,0.8,0.8,0.8,0.8,0.0828824455485042,0.3,4,0.8
1,6,8,0,0,3,2,3,2,1,1,0.816878709192477,0.865443889036581,0.816878709192477,0.865443889036581,0.8,0.8,0.8,0.8,0.183121290807523,0.3,4,0.8
1,6,9,0,0,1,3,3,1,0,1,0.871815096434734,0.941982288116047,0.941982288116047,0.871815096434734,0.8,0.8,0.8,0.8,0.128184903565266,0.3,4,0.8
1,6,10,0,0,3,2,3,2,1,1,0.910270567504314,0.865443889036581,0.910270567504314,0.865443889036581,0.8,0.8,0.8,0.8,0.0897294324956863,0.3,4,0.8
1,6,11,0,0,3,1,1,1,0,1,0.941982288116047,0.93718939725302,0.93718939725302,0.941982288116047,0.8,0.8,0.8,0.8,0.058017711883953,0.3,4,0.8
1,6,12,0,0,3,2,2,1,0,1,0.865443889036581,0.93718939725302,0.93718939725302,0.865443889036581,0.8,0.8,0.8,0.8,0.134556110963419,0.3,4,0.8
1,6,13,0,0,2,3,2,2,1,1,0.905810722325607,0.93718939725302,0.905810722325607,0.93718939725302,0.8,0.8,0.8,0.8,0.0941892776743934,0.3,4,0.8
1,6,14,0,0,3,1,3,2,1,1,0.93718939725302,0.959387601681233,0.93718939725302,0.959387601681233,0.8,0.8,0.8,0.8,0.0628106027469805,0.3,4,0.8
1,6,15,0,0,2,3,2,2,1,1,0.934067505627925,0.956032578077114,0.934067505627925,0.956032578077114,0.8,0.8,0.8,0.8,0.0659324943720754,0.3,4,0.8
1,6,16,0,0,3,1,3,2,1,1,0.956032578077114,0.959387601681233,0.956032578077114,0.959387601681233,0.8,0.8,0.8,0.8,0.0439674219228863,0.3,4,0.8
1,6,17,0,0,3,2,3,2,1,1,0.96922280465398,0.953847253939547,0.96922280465398,0.953847253939547,0.8,0.8,0.8,0.8,0.0307771953460204,0.3,4,0.8
1,6,18,0,0,3,1,1,1,0,1,0.959387601681233,0.978455963257786,0.978455963257786,0.959387601681233,0.8,0.8,0.8,0.8,0.0406123983187671,0.3,4,0.8
1,6,19,0,0,3,2,2,1,0,1,0.953847253939547,0.978455963257786,0.978455963257786,0.953847253939547,0.8,0.8,0.8,0.8,0.0461527460604527,0.3,4,0.8
1,6,20,0,0,1,2,1,2,1,1,0.971571321176863,0.967693077757683,0.971571321176863,0.967693077757683,0.8,0.8,0.8,0.8,0.0284286788231369,0.3,4,0.8
1,6,21,0,0,1,2,1,2,1,1,0.980099924823804,0.967693077757683,0.980099924823804,0.967693077757683,0.8,0.8,0.8,0.8,0.0199000751761959,0.3,4,0.8
1,6,22,0,0,3,1,1,1,0,1,0.986069947376663,0.978455963257786,0.978455963257786,0.986069947376663,0.8,0.8,0.8,0.8,0.0139300526233371,0.3,4,0.8
1,6,23,0,0,1,2,1,2,1,1,0.990248963163664,0.967693077757683,0.990248963163664,0.967693077757683,0.8,0.8,0.8,0.8,0.00975103683633605,0.3,4,0.8
1,6,24,0,0,3,2,2,1,0,1,0.967693077757683,0.978455963257786,0.978455963257786,0.967693077757683,0.8,0.8,0.8,0.8,0.0323069222423169,0.3,4,0.8
1,6,25,0,0,2,3,2,2,1,0,0.977385154430378,0.978455963257786,0.977385154430378,0.978455963257786,0.8,0.8,0.8,0.8,-0.977385154430378,0.3,4,0.8
