alpha_sbj[1],alpha_sbj[2],alpha_sbj[3],alpha_sbj[4],alpha_sbj[5],alpha_sbj[6],alpha_sbj[7],alpha_sbj[8],alpha_sbj[9],alpha_sbj[10],alpha_sbj[11],alpha_sbj[12],alpha_sbj[13],alpha_sbj[14],alpha_sbj[15],alpha_sbj[16],alpha_sbj[17],alpha_sbj[18],alpha_sbj[19],alpha_sbj[20],beta_sbj[1],beta_sbj[2],beta_sbj[3],beta_sbj[4],beta_sbj[5],beta_sbj[6],beta_sbj[7],beta_sbj[8],beta_sbj[9],beta_sbj[10],beta_sbj[11],beta_sbj[12],beta_sbj[13],beta_sbj[14],beta_sbj[15],beta_sbj[16],beta_sbj[17],beta_sbj[18],beta_sbj[19],beta_sbj[20],kappa_sbj[1],kappa_sbj[2],kappa_sbj[3],kappa_sbj[4],kappa_sbj[5],kappa_sbj[6],kappa_sbj[7],kappa_sbj[8],kappa_sbj[9],kappa_sbj[10],kappa_sbj[11],kappa_sbj[12],kappa_sbj[13],kappa_sbj[14],kappa_sbj[15],kappa_sbj[16],kappa_sbj[17],kappa_sbj[18],kappa_sbj[19],kappa_sbj[20],decay_sbj[1],decay_sbj[2],decay_sbj[3],decay_sbj[4],decay_sbj[5],decay_sbj[6],decay_sbj[7],decay_sbj[8],decay_sbj[9],decay_sbj[10],decay_sbj[11],decay_sbj[12],decay_sbj[13],decay_sbj[14],decay_sbj[15],decay_sbj[16],decay_sbj[17],decay_sbj[18],decay_sbj[19],decay_sbj[20]
0.11031241,0.66764373,0.83651131,0.9481184,0.61074829,0.2194301,0.44991297,0.87240398,0.956818,0.24807177,0.94106511,0.94849633,0.29161989,0.38382636,0.05811847,0.92744798,0.25340172,0.70592952,0.0080972975,0.97550815,1.4780834,0.40444873,2.83727,0.94883816,0.61453419,0.39779276,0.51919438,2.2942879,0.83844394,0.54028607,0.74440539,0.91323195,1.0606264,0.39821757,0.3155944,0.75742887,0.90369157,1.4716308,0.84147599,1.0758745,0.70039627,-0.83742861,0.33308465,-0.49884497,0.56371613,0.10405852,0.0024545474,-0.52325629,1.1721827,-0.84241082,0.20729532,-0.1158824,0.14633955,-0.36588186,0.15577512,0.11146659,0.52182462,0.66394683,-0.80502517,0.30021811,0.067707864,0.53072825,0.9946386,0.094686404,0.87638484,0.99635488,0.7538452,0.999723,0.13064241,0.23422086,0.88853447,0.31160294,0.98170167,0.75873508,0.03449278,0.86776294,0.80679417,0.035479223,0.006678598,0.96733099
0.17247827,0.91020338,0.9107653,0.83529245,8.509393e-4,0.027999104,0.98126207,0.71673837,0.99583224,0.51115889,0.99721096,0.92713822,0.54803797,0.97984084,0.056818317,0.95664955,0.99995536,0.67740936,0.11872201,0.041570303,2.5733352,0.45403111,2.3881358,0.63947572,0.42629945,1.0518706,0.74328302,2.2598336,0.99149721,0.83159237,0.67002295,0.65121906,0.40266928,0.86882844,0.56587378,1.2620771,0.67649891,1.6028989,0.67311507,0.55359862,0.51134399,-0.87241408,0.36503326,-1.3019875,0.97497776,0.12670753,-0.069110419,-0.53367778,1.5885254,-0.088949231,0.25101718,-0.69687147,0.37599576,-0.046145,0.40607261,0.11843899,0.49869853,0.61606159,-1.0445238,0.62318304,0.0075475034,0.64523845,0.99951569,0.0075633,0.78527997,0.99998925,0.38239118,0.99981829,0.0017487893,2.8197823e-4,0.96596892,0.049402466,0.86006512,1.8797769e-4,0.1202665,0.99925762,0.88556942,0.28129141,0.11693427,0.78801069
0.10334554,0.94705527,0.50505236,0.89305998,0.12447511,0.025012302,0.83162159,0.36219218,0.56204783,0.053491508,0.97772873,0.9922518,0.48074088,0.84988387,0.024399462,0.56139569,0.13411179,0.88090675,0.99406181,0.011416518,2.7471801,0.35621505999999997,3.3598168,0.56012232,0.28639658,1.6250124,0.71996201,2.3988605,0.44801769,0.95401693,0.53713106,1.2391806,0.953996,0.38108946,0.67265667,1.37508,0.73059863,1.4316428,0.71163495,1.167244,0.62940916,-0.63517548,0.28759564,-0.66517362,0.46051413,0.032049165,-0.18056926,-0.36778247,1.6419382,-0.37751036,0.11213852,-0.49710618,0.27165054,-0.25856144,0.37572471,0.23662975,0.5010044,0.46394476,-0.6665454,0.57127932,6.5872215e-4,0.65199099,0.99999811,0.1150417,0.92561322,0.99997444,0.34504065,0.99964865,5.513184e-4,0.34284271,0.99229373,0.0036036396,0.96598604,0.010986047,0.019504492,0.83450252,0.87046456,0.035381752,6.4545803e-5,0.7155277
0.11205687,0.64854568,0.75619781,0.84832662,0.0283189,0.077145585,0.37811192,0.79491857,0.87776373,0.41637517,0.7053807,0.9000275,0.16703169,0.89814857,0.14662625,0.75124606,0.68488597,0.47205751,0.57781896,0.89013941,2.8768882,0.78908507,3.6836003,0.52252423,1.1759289,0.38019911,0.8117584,2.2060684,1.2386975,0.38423739,0.6102657,0.42281132,1.0383618,0.92472352,0.33345809,1.9952883,1.3068696,1.3100523,0.33436632,1.1838714,0.40534936,-1.0334338,0.17573348,-0.94700113,0.91444353,0.043532163,0.12005134,-0.57674881,1.4211381,-0.21727657,0.31558213,-0.75538576,0.18291102,-0.27478311,0.13456989,0.1976211,0.57518009,0.60577125,-1.0646237,0.76533427,0.1019902,0.60496151,0.99914409,0.080264025,0.8051538,0.96451093,0.82830304,0.90679712,0.031366022,0.03411567,0.9600769,0.011871727,0.99534766,0.78050452,0.10064455,0.99953149,0.87379504,0.11152441,0.34061644,0.8178868
0.052057127,0.76798212,0.95485844,0.8895049,0.26966647,0.27396231,0.5713838,0.79987763,0.88065702,0.11335669,0.9860391,0.81961383,0.30542689,0.32821642,0.42310013,0.91986104,0.89472939,0.75327289,0.51430341,0.63272269,4.761954,0.2575348,2.6272027,0.53489587,0.47479379,0.57954724,1.7025342,1.5790045,1.6779284,0.42586869,1.0014601,0.70625376,0.58744124,0.42958114,0.31132548,0.65390793,0.57851655,1.8581198,0.55931784,0.44249048,0.3922752,-0.65753654,0.21825498,-0.78744155,0.40824991,0.50441796,0.0029579522,-0.45468956,0.77265019,-0.067858937,0.047610469,-0.33439791,0.19575544,-0.065386278,0.21807276,0.10071403,0.27098685,0.32195388,-0.31481924,0.75504264,2.2715655e-4,0.58378754,0.99887347,0.041429307,0.94408944,0.52410129,0.079212823,0.97459736,0.79748109,0.68109133,0.93533234,0.15556388,0.93000536,0.53555253,0.096581321,0.99345468,0.85524851,0.47543859,0.068250269,0.63567725
0.49994226,0.66541977,0.6935902,0.88452979,0.95118525,0.23201553,0.94509287,0.80137795,0.99027118,0.49287701,0.87496933,0.66258455,0.45348819,0.4474189,0.10772997,0.85246583,0.91652691,0.84749988,0.97252575,0.13672476,1.9594973,0.4169442,1.7722501,0.37172325,0.067331228,0.057394491,0.36599981,2.2331887,1.2174975,0.48969397,0.035004018,0.90561789,0.22029001,0.50750559,0.13644939,0.80960233,0.7472269,0.78748219,0.52594591,3.9541762,0.22098186,-0.51904078,0.23488104,-0.81142126,0.75242451,0.088696954,0.26756115,-0.3831131,0.73601191,-0.60601898,0.24865899,-0.45309727,0.19710054,-0.054403781,0.058305592,0.054814611,0.60933155,0.50759142,-0.91604363,0.19815435,0.45961111,0.62171772,0.98704275,0.0032178021,0.85230055,0.96659156,0.044923634,0.99507803,0.74924889,0.0028452186,0.84026173,0.012066933,0.9504937,0.23380252,0.33117706,0.34180068,0.88988343,0.2812783,0.052567792,0.9913512
0.57650858,0.96242793,0.9186892,0.85361144,0.6316374,0.041336072,0.17624912,0.79266858,0.58351355,0.067646928,0.92537112,0.82662733,0.54665261,0.71590354,0.075402375,0.83933244,0.84963315,0.80875641,0.93255417,0.35255847,0.58003445,0.43870167,1.8324759,0.82833456,0.53468874,1.2806044,1.0075748,1.4292669,1.0313789,1.0309399,0.73457066,0.79415647,0.73441945,0.6218187,0.65664561,0.88150513,0.67773344,1.2906569,0.39112396,1.6937946,0.65727387,-0.5818219,0.42512593,-0.88709191,0.84274028,0.24311101,-0.19720846,-0.21656482,0.85709655,-0.52217059,0.12544674,-0.5557899,0.26601135,0.028890563,0.010146024,-0.069880117,0.40334924,0.59000549,-0.62440657,0.16162126,0.29896125,0.56304481,0.89757508,0.36704674,0.85024238,0.88662526,0.91474916,0.99480469,0.70270796,0.56815908,0.99626054,0.049740205,0.63746584,0.94428867,0.98186791,0.51608645,0.90125506,0.29422398,0.025379637,0.98972668
0.60859386,0.81622948,0.76942009,0.90984529,0.042860316,0.056043938,0.69021174,0.70204827,0.98715213,0.43014207,0.89114172,0.73357876,0.14759423,0.91898086,0.018846296,0.86204188,0.98434927,0.60277058,0.94101481,0.1824402,1.4671374,0.059330127,3.6198009,0.74798078,0.32544125,0.74771248,1.4730453,2.4102561,0.987381,0.77208997,0.29375052,1.2296609,1.140481,0.39630535,0.46528231,1.3927795,0.8454013,0.98810066,0.2068498,1.5242395,0.43123536,-1.0271333,0.4616403,-1.3443167,0.67453913,0.59350436,-0.017674225,-0.62489235,0.82187866,-0.32976014,0.21633594,-0.60378817,0.1732933,-0.06895577,-0.036333556,0.053501659,0.86338383,0.72562827,-0.56753317,0.6360026,0.031827682,0.61890577,0.94124061,0.0029343885,0.83691565,0.59454892,0.080597975,0.87757664,0.57114687,0.036746916,0.99810239,0.30082642,0.99644342,0.4710986,0.040757724,0.002514746,0.79860973,0.065759307,0.28463194000000003,0.60928381
0.10536448,0.92638704,0.70181871,0.78680122,0.32211385,0.42446663,0.39350252,0.81386085,0.77000617,0.16675013,0.74141836,0.98935337,0.50333809,0.34583447,0.20297486,0.64996636,0.96991234,0.46422987,0.78178488,0.27499223,0.97707866,1.1547739,3.1785476,0.93688961,0.22771934,0.084627039,0.21029947,1.700298,1.5745131,1.0791982,0.22894023,0.86430764,1.0666482,1.1405728,0.28752089,1.3448447,0.49129963,3.0839199,0.82839048,2.8671611,0.7051116,-0.55739736,0.28248231,-0.89011865,0.45511268,0.17336996,0.17353005,-0.28051382,0.68265937,-0.77622784,0.11369801,-0.73348536,0.12356736,0.015534465,0.012427049,-0.1235221,0.42951915,0.60725115,-0.9798983,0.21646376,0.43811959,0.54946186,0.97043977,0.0059423031,0.91012324,0.83128331,0.58306055,0.99138463,0.59613392,0.055587665,0.87121473,0.0018433569,0.99886185,0.76457171,0.93817577,0.57957589,0.91108517,0.0039378843,3.5797009e-4,0.8908877
0.10963608,0.0067801434,0.81576808,0.76005321,0.12990499,0.44640203,0.54248639,0.99751772,0.9767992,0.14829758,0.90807123,0.97073305,0.51453805,0.61737373,0.1558693,0.95784624,0.97187885,0.3846411,0.37138213,0.075248549,3.6697103,0.074201293,3.6849011,0.91980194,0.21557586,0.37793836,0.19677806,1.515385,1.1008066,0.59759582,0.062978886,0.9381958,0.19830461,0.33505895,0.16215841,1.3069689,0.74166076,1.4364819,0.25288395,3.1221981,0.53637315,-1.0258885,0.50161564,-1.382566,0.53610732,0.18112929,0.045729325,-0.47196979,0.63282756,-0.68184246,0.16086187,-0.52589747,0.15565788,-0.0059709495,0.0073875209,-6.7225822e-5,0.6898525,0.97490527,-0.88607902,0.19780899,0.065038055,0.59141109,0.86079405,0.14313385,0.87544227,0.94323062,0.045508661,0.9367176,0.6816793,0.24867847,0.99843737,0.17910893,0.98936408,0.99934566,0.52400515,0.43129475,0.81482891,0.0013466573,2.7031279e-4,0.98983802
0.054283463,0.38385532,0.75852118,0.95963699,0.99762266,0.096297172,0.97772651,0.34502611,0.84606905,0.010814342,0.81308024,0.93638338,0.60572986,0.99968296,0.18073788,0.99683611,0.87663822,0.73747904,0.85012997,0.46018866,4.3340811,0.35474882,3.667129,0.4048047,0.1928584,0.069764075,1.1154627,5.4031885,1.675093,23.501096,0.42014606,0.86293011,1.0153814,0.67163718,0.098068139,1.3158779,0.89475406,1.6973706,0.61325437,1.2770757,0.45622552,-0.45111655,0.16875429,-0.53029556,1.0850911,0.25491175,0.21089285,-0.84152247,1.0667147,-0.39110128,0.17346359,-0.73172856,0.3134809,-0.0085489918,-0.16454899,-0.51299522,0.74111935,0.46828336,-0.80451168,0.35257928,0.15499986,0.69911193,0.99493412,0.084107783,0.75581886,0.65899995,0.58881378,0.97767356,0.64186914,0.066558723,0.90861188,0.068573773,0.92246843,0.99607943,0.35479292,0.080995633,0.82342904,0.54939685,2.2402676e-4,0.93811654
0.069901353,0.96662213,0.64430302,0.79368845,0.30572628,0.11847877,0.50548113,0.8778651,0.98835658,0.10208609,0.98451669,0.95301518,0.3980575,0.24752928,0.55475219,0.83585429,0.18486307,0.47810479,0.8839171,0.4874235,7.1792546,0.22837643,3.3939512,0.99065697,0.16923247,0.57125374,1.3900158,1.096161,1.0699126,0.28838672,0.34408089,0.80484236,1.3090627,0.81439573,0.32800399,0.93425497,1.5480948,2.4952296,0.4547949,1.1061549,0.44367018,-1.1292936,0.32282372,-1.4959581,0.51111338,0.090264756,0.095958346,-0.22930324,1.2639877,-0.56712451,0.19998038,-0.36520199,0.58254512,-0.15824251,0.19227105,0.062652542,0.37469233,0.429885,-0.73146159,0.66181807,0.11514795,0.42792262,0.8888571,0.045621435,0.96795034,0.99502132,0.0066714916,0.89519109,0.14747794,0.1606123,0.94956123,0.25439765,0.040511683,0.59826632,0.60214019,0.013996844,0.82279475,0.031504779,0.21507422,0.75732489
0.067575521,0.73978597,0.79762503,0.89307411,0.22862078,0.033607277,0.78928916,0.4763516,0.82863665,0.10399017,0.87299438,0.60471122,0.34410841,0.79994743,0.0011807148,0.91692734,0.10831232,0.61825171,0.023524154,0.56706515,4.2839949,0.29084697,2.3156462,1.1962234,0.31758926,0.4656951,0.65713218,2.8454336,1.536576,2.7438695,0.61163052,1.4081893,1.7812379,0.50393419,0.098537097,0.72466394,0.74730865,2.1932835,0.67522876,0.64283706,0.49053324,-0.50521501,0.37853678,-0.76326928,0.48312866,0.24011442,0.0022315011,-0.45743273,1.1794095,-0.46238218,0.10243145,-0.62369717,0.78160485,-0.020767675,-0.31800235,0.12176207,0.80644917,0.57696541,-0.51406966,0.38517598,0.35197822,0.79461519,0.91121589,0.049256167,0.97085283,0.58442919,0.98434574,0.95475208,0.42759633,0.2774956,0.99403621,0.077987628,0.012141908,0.037080906,0.41206435,0.078633707,0.75838971,0.074645678,0.05646902,0.64800865
0.092811219,0.73331464,0.67056672,0.96994513,0.0082857968,5.3993281e-4,0.99992723,0.77603919,0.9989942,0.12306344,0.99992455,0.99913328,0.60569052,0.55670113,6.0742866e-6,0.80735741,0.99630026,0.55400935,0.034611298,0.98566514,3.8885225,0.74639122,3.5770261,0.4757704,0.43274651,1.1341498,0.61032828,2.0017741,1.2748256,0.47239706,0.54499215,0.88807907,0.53722788,0.85359724,0.30043667,0.82727259,0.97420628,1.710175,1.7941363,0.53882798,0.56589485,-0.86158361000000006,0.24695641,-0.86073821,0.94775729,0.12667696,-0.094735823,-0.22979783,0.97987116,-0.2776808,0.13201359,-0.39670247,0.27627704,-0.15976413,0.35404658,0.091354669,0.60688453,0.50785574,-0.92090366,0.26565481,0.0059410866,0.51083627,0.95720895,0.20985315,0.77952747,0.99822524,0.37934912,0.99632514,0.58017864,0.36869822,0.48407193,0.37497592,0.93208091,0.36990648,0.53747466,0.98744215,0.89007977,0.55914742,0.017083042,0.93843111
0.085441501,0.03351722,0.75793081,0.99972745,0.016046836,0.095443048,0.99994483,0.68658944,0.99971195,0.084925774,0.99997777,0.99994871,0.41466208,0.080698653,1.8399107e-5,0.93678066,0.99800781,0.65015825,3.2254274e-4,0.9981478,3.9016763,0.74028341,2.7910395,1.1612864,0.6148783,1.7797716,0.72096149,2.5970042,1.318125,0.747517,0.59953419,0.53894535,0.45453312,0.89497393,0.76210443,0.95442059,0.40452425,1.8464009,2.3532779,0.96582914,0.65992525,-0.77493153,0.50902452,-0.93009243,1.1156466,0.13579045,0.072897255,-0.48267152,1.0541633,-0.028240214,0.055851184,-0.21596666,0.22644462,-0.27961638,0.23754719999999999,0.20494434,0.55927996,0.51116701,-1.0370005,0.49389448,3.0313458e-4,0.62816811,0.92729103,0.21835625,0.77214175,0.99930981,0.8445436,0.99322007,0.60185832,0.4335097,0.39938762,0.03518674,0.94621799,0.34601566,0.20110129,0.99786596,0.76253556,0.12420371,0.018105983,0.88647396999999994
0.11464815,0.086249996,0.75047805,0.93072843,0.0099844664,0.0066267134,0.19593913,0.8181109,0.80102621,0.18978172,0.72491962,0.2607278,0.056132521,0.17032955,0.055001835,0.96833558,0.60154994,0.6572295,0.08751085,0.81165827,3.7212718,1.9368337,2.1006519,0.6445804,2.6460256,0.72405863,0.89562057,2.2684735,1.1595775,1.9029395,0.73033158,2.1069947,2.6289321,0.98546745,0.99279861,1.0607757,1.3257342,1.8832566,1.3538977,0.64815783,0.31050621,-0.52210426,0.30853607,-1.2800059,0.43156547,0.10881536,0.058676797,-0.47320119,0.58967067,-0.88061023,0.12593386,-0.56389683,0.26827487,-0.050450608,0.31232244,-0.024110045,0.31388093,0.3355705,-0.28023196,0.33690323,0.14141535,0.4432941,0.91934175,0.0029082425,0.90275969,0.94550595,0.0022896818,0.92149335,0.7441157,0.0010044308,0.51289521,0.050280669,0.93156951,0.41774774,0.0089300755,0.27475862,0.85150672,0.02844268,0.13789215,0.93609772
0.070207406,0.0022541034,0.65187356,0.97487377,1.9814724e-4,0.021103444,0.0074471435,0.701801,0.98587095,0.0053451997,0.99501843,0.15858805,0.022008801,0.022808176,6.433827e-6,0.97886009,0.16821443,0.62197339,0.0017933549,0.95984691,3.1088005,1.1505359,3.003581,0.47483292,1.6472656,2.4716129,1.6751044,1.7070611,1.0825263,1.2505374,0.63222525,3.6468576,1.063288,3.9200483,0.25376755,1.0432028,3.2396595,2.1522389,2.4833685,0.75414488,0.50334101,-0.38454784,0.19807096,-1.2928921,0.62745564,0.13128897,0.20574984,-0.34508724,0.89907439,-0.61780388,0.34264604,-0.38552843999999997,0.22718181,-0.48559028,0.042018156,-0.17383486,0.58006126,0.59706561,-0.97757738,0.34987805,0.11220546,0.67027941,0.98701233,0.011292781,0.82254994,0.69484071,0.17264389,0.97204764,0.097924641,0.0035843476,0.85308198,0.31791673,0.98140976,0.41372576,0.13240148,0.051963025,0.70076664,0.017298786,0.013065025,0.93655234
0.08081751,0.089287266,0.70791786,0.89299361,0.0087325136,0.0027449402,0.22389989,0.76531141,0.98325492,0.13870518,0.9997889,0.41740527,7.6583078e-4,0.024770709,0.001087331,0.92336497,0.71276734,0.59009821,0.0051195719,0.48525521,3.7452791,1.76737,1.9564073,1.0927194,2.1403737,0.65826537,1.6969267,2.1060384,1.4448019,3.1158254,0.67855059,2.0336882,0.91183946,3.7331258,0.93504806,1.4731098,0.76483088,1.4388024,1.2366241,0.61538743,0.54768402,-0.59970144,0.49395622,-0.63918616,0.71275023,0.39998686,0.058737777,-0.58865609,1.7014752,-0.47985836,0.055149577,-1.0864229,0.23128279,-0.16369138,-0.047536707,-0.51679772,0.78214959,0.22069213,-0.3078801,0.23082349,0.077660478,0.7571452,0.92182241,0.15196545,0.80725812,0.50590668,0.049923161,0.91400326,0.17287201,0.38487939,0.97575662,0.038370364,0.9286435,0.047172623,0.22333244,0.046491851,0.73667873,0.59879602,0.15644956,0.96702828
0.12504212,0.0025066419,0.96562605,0.98379976,2.2720955e-4,0.046426185,0.10349507,0.80691209,0.98458115,0.013385717,0.95093741,0.40634147,5.8675458e-5,0.022193029,4.3062514e-5,0.78567123,0.12387066,0.6672868,8.3802365e-4,0.28547199,3.6636077,1.1470566,2.9809797,1.244524,1.3392007,0.99799267,1.4407345,1.6873409,1.7536431,4.1175883,0.94801681,2.0316311,0.50987613,4.5989396,1.6709054,1.5472592,1.1501557,1.738522,1.7957698,0.96939561,0.52446026,-0.5181534,0.25328467,-0.70731369,0.69203909,0.18707143,0.13755962,-0.6272019,1.3780598,-0.57812993,0.1891645,-0.89699055,0.27891614,-0.18516025,0.14329736,-0.25427753,0.88781312,0.27301935,-0.22534883,0.23263769,0.01805923,0.66630574,0.96484494,0.18043375,0.8548234,0.20563818,0.085033183,0.80768865,0.29275394,0.076264084,0.97069344,0.12107909,0.9506087,0.0043916358,0.8223413,0.0036162941,0.69093646,0.32625909,0.018728375,0.96193434
0.019901244,2.4721999e-6,0.35199206,0.80951869,0.020688928,0.3088047,0.075249065,0.96038296,0.97823464,0.016483444,0.91513874,0.16680722,3.9577663e-5,9.0105077e-4,0.0024773978,0.93620568,0.99957266,0.53370565,0.6753232,0.97663494,15.660821,5.733739,4.0842658,0.49131897,2.3140013,0.16819132,0.57683482,2.3681153,1.4921845,3.6368529,0.82392506,4.1070062,0.1078303,27.149557,0.78710595,1.048296,0.76420636,1.953943,0.30690408,0.4971439,0.57828732,-0.42229888,0.23990931,-0.63216588,0.55876583,0.24244422,0.17203328,-0.40413815,1.3536477,-0.23517756,0.35970611,-0.57206303,0.23054776,-0.052333196,0.078867113,-0.021727409,0.53214208,0.29128807,-0.5749167,0.17293545,0.0055601984,0.91378763,0.96819644,0.030317069,0.91810451,0.94220319,0.0036785431,0.97379712,0.34834651,0.052127158,0.8701068,0.23971902,0.95467721,9.7166973e-4,0.66353036,0.65659341,0.84907007,0.024162044,2.4802029e-4,0.99943654
0.15324011,0.19162953,0.98613623,0.86650114,7.2897851e-4,0.089489994,0.57687636,0.75205311,0.89629952,0.16609152,0.91602901,0.13736741,0.03570319,0.13067741,0.034909668,0.76920773,0.99286371,0.2815199,0.6645992,0.84862718,1.3342985,0.65463186,2.2477868,1.3120887,1.3852133,0.87153071,0.53697096,1.7120605,1.267814,1.9057072,0.48895166,1.8337415,0.63968296,2.2257496,1.2822223,1.1661556,0.95867446,2.7897523,0.68302967,1.03836,0.53090204,-0.53092199,0.47506587,-1.5811588,0.66210823,0.36562695,0.30169207,-0.62270929,0.73926317,-0.38810408,0.156751,-0.40572227,0.16786538,-0.2993163,0.21521305,-0.097670592,0.81960689,0.53021315,-0.97229483,0.13040835,0.07346997,0.64201825,0.95182463,0.085907787,0.91498507,0.60049863,0.037940376,0.87347351,0.77537645,0.083507583,0.92030301,0.15430565,0.98953965,0.18037483,0.31727358,0.052589514,0.7184063,0.075263976,0.15403524,0.93852359
0.016028935,0.50325831,0.91947372,0.99068244,0.99342778,0.051249911,0.74606912,0.44711561,0.99640688,0.0075130923,0.89089557,0.085416772,0.99563229,0.0058211642,3.991259e-5,0.99943675,0.99992135,0.76179211,0.18081972,0.68230174,20.276202,0.38546167,2.3457628,0.43697969,0.080088171,0.24118477,1.2866451,2.9856751,1.3466002,27.959173,0.79460007,4.8701328,0.43841218,22.722968,3.6836709,1.4324048,0.5059867,1.1619712,0.56861613,0.040559425,0.87055343,-1.0019694,0.45290151,-0.71190211,0.57539331,0.20361964,0.23190174,-0.4650618,1.2610535,-0.30382794,0.18301831,-0.82596173,0.2693089,-0.069623904,-0.076499201,-0.26118686,0.53196319,0.40986829,-0.31598231,0.5412812,0.055326472,0.48495202,0.93694847,0.085310897,0.88989212,0.96887876,0.31458583,0.97850811,0.36501917,0.04946302,0.98525956,0.11077767,0.93193013,0.7083336,0.054930142,0.38455686,0.87384299,0.12095497,0.0021751227,0.70846511
0.23342407,0.0030224658,0.99314813,0.45595001,0.024771143,0.086579056,0.026433061,0.80644646,0.99728961,0.008029424,0.97797838,0.76260082,0.22129876,0.031089566,0.018786066,0.99954884,0.99997206,0.55440722,0.5215358,0.68666943,1.432487,0.57565067,2.8115478,0.97838733,0.18022789,0.74641101,1.21851,1.9494335,1.3789946,18.730869,0.42006867,1.3846795,0.48813811,4.0010748,4.9507572,1.0638521,1.2257528,1.8751277,0.98226118,0.66220253,0.93928227,-1.0451835,0.42637817,-0.97966393,0.67115457,0.31355354,0.033303329,-0.45933296,0.83567243,-0.23679642,0.17755581,-0.88036258,0.23228222,-0.17240051,-0.30118676,-0.062843609,0.59455097,0.74133198,-1.0370936,0.35195295,0.23990579,0.6068994,0.9568602,0.032818938,0.83384989,0.26557936,0.1729445,0.90978647,0.066809865,0.0016462537,0.96531682,0.12890389,0.90445405,0.65172568,0.018226299,0.22139746,0.82179707,0.3700206,0.013999229,0.92597114
0.067944057,0.0044929043,0.53629765,0.98887051,0.017973166,0.029419386,0.0086432371,0.40551825,0.78667943,0.25410865,0.8409857,0.8344739,0.46049102,0.096955663,4.6947639e-4,0.99981838,0.037031677,0.54788469,0.58256411,0.4203801,7.1894426,2.4009316,3.0424092,0.69251433,0.3907179,0.64155899,0.84338323,3.8982002,1.2930297,1.1791784,0.83853902,0.49793893,0.86693009,1.5731749,1.0987205,1.2245163,0.44004767,1.9390599,0.47633107,1.405048,0.20774015,-0.75667184,0.65387387,-1.1781856,0.5733348,0.05924758,0.028801518,-0.53870867,1.4142421,-0.69117871,0.27571599,-0.24826067,0.2406418,-0.1338098,0.45283742,-0.30798913,0.80130259,0.31372136,-0.72565215,0.43144698,0.10789081,0.62068276,0.84255741,0.0074642024,0.89119379,0.86658984,0.88704322,0.9830344,0.70202145,0.018168104,0.96312454,0.13628627,0.98714008,0.37911237,0.32966797,0.03472715,0.79867723,0.16620523,0.23156994,0.85530723
0.084698852,0.055572109,0.78282841,0.44918784,0.18305722,0.22527043,0.99118429,0.76493428,0.97162722,0.019642247,0.88841487,0.6512438,0.0017305237,0.13977659,0.03130311,0.73563686,0.99364547,0.80233653,0.351663,0.032984322,5.6392781,0.14197726,3.4221932,0.30129465,0.023585964,0.46702406,0.52661227,2.1424466,1.7583176,7.9910109,0.42884651,1.1910302,10.659355,0.06572487,0.0015060938,1.9859347,0.57194999,1.9493721,0.47130422,15.253592,0.68473368,-0.66100251,0.36054103,-0.90508453,0.67056273,0.4403297,-0.0078374799,-0.3665868,1.0752136,-0.35285171,0.13936033,-0.88344245,0.27025573,0.068896111,-0.1999392,-0.29786278,0.39489104,0.53157879,-1.0457916,0.43814996,0.23860644,0.54477533,0.99709721,0.23688742,0.90739031,0.82079206,0.1304007,0.98155148,0.0014220678,0.069237411,0.99523638,0.22261906,0.9407868,0.11483289,0.0012891456,0.024707569,0.81549552,0.066744817,0.0089060964,0.92700694
0.102588,0.99907889,0.75002084,0.99962005,0.0035556675,0.035852226,0.91897515,0.36189702,0.95205646,0.20928339,0.99895939,0.87900443,0.38739368,0.98829732,3.3341741e-6,0.99290044,0.22198094,0.66525985,0.9646926,0.75600993,5.8582162,0.51711108,3.5753835,0.24011186,0.99636564,0.64847659,0.70663294,4.196397,1.6425846,1.1233569,0.72568408,0.84237556,0.71239658,0.36366529,0.16640688,1.3281271,0.92057271,1.5304816,0.28243018,0.46944404,0.34168524,-0.70442641,0.46885074,-0.88047037,0.53054894,0.17798517,0.30609268,-0.61615969,1.4419958,-0.92096676,0.087769075,-0.19588984,0.2467038,-0.17393015,0.30346013,-0.017386788,0.54517876,0.68795784,-0.58234729,0.36002867,0.1197779,0.27750364,0.96186211,0.0030570823,0.90232928,0.77362533,0.19887583,0.95682316,0.21218122,0.03027208,0.98742617,8.3351485e-5,0.91794526,0.003905662,0.25828728,0.98004296,0.63768034,0.14361424,0.10456654,0.87767767
