mu_alpha,mu_beta,mu_kappa,mu_decay,sigma_alpha,sigma_beta,sigma_kappa,sigma_decay
-0.22950535,-0.0053955192,-0.059199012,2.0068317,2.1010965,0.51967626,0.72106225,2.8946901
2.3755138,-0.6495229,-0.015139604,-0.2604548,2.6944505,0.84829135,0.63456219,2.9103495
0.53313082,-0.58777935,-0.085945236,-0.51858038,1.5771309,1.4099339,0.74038554,2.4461079
2.5001399,-0.13778397,-0.033198769,-0.71094602,3.5868535,0.78992037,0.49822538,3.0810913
1.3317559,-0.18486678,-0.1933842,-0.50711588,3.0894194,1.0104883,0.68622495,2.80862
0.90980822,-0.055230621,-0.014192752,-0.4714874,2.492344,0.81854324,0.59029558,3.5728332
1.2557825,0.24061381,-0.1216681,-0.73841853,2.1372706,0.63166988,0.71657921,3.1590707
-0.56244072,0.069817158,-0.1179643,-3.2785947,2.6884988,1.4033151,0.58728393,4.8174443
-0.013504727,-0.22822089,0.17922947,0.70646327,2.4552324,0.92066417,0.43909077,2.9066375
3.0627793,-0.40163014,0.22838482,-0.0017827563,5.5658099,1.0610267,0.43431789,3.3654331
3.3466805,-0.14849862,0.19428128,-0.026537921,4.2406978,0.89118307,0.56725865,2.5955377
0.12211872,-0.34586169,0.15929098,1.1439081,2.557443,1.1353141,0.56278384,2.1221799
1.0405803,0.34768347,0.054340245,0.17631003,5.8950835,0.7881465,0.61157713,2.3401182
2.9568063,-0.30161961,-0.0019699629,-0.47541999,3.7922134,2.1065686,1.0063063,4.155739
0.70677459,-0.10792483,0.25964289,1.1300543,2.0335469,0.71235955,0.62274855,2.8132162
0.99425151,-0.40001358,0.29834968,0.92753542,1.6280363,1.2321955,0.70872104,2.6733231
1.1729198,-0.36383598,0.31192421,0.72582552,1.5204771,1.0675864,0.73613951,3.6556038
1.1389548,-0.33707291,0.38589329,1.6185738,3.5052861,0.85277092,0.88299516,3.2471646
1.7370607,-0.2134888,0.33519915,0.12611342,3.0835256,0.91339132,0.68933075,2.8071544
1.3153028,-0.11187568,0.2090877,-1.1954206,1.949227,0.65872743,0.54277573,4.0785046
1.1623934,-0.41203879,0.26091087,-1.0314947,2.9095909,1.4888775,0.73241192,3.4556186
1.4089689,-0.7790924,0.20109317,-0.94299438,2.7973201,0.90883564,0.67752882,3.6229099
7.5044635e-4,-0.21779164,0.22726809,-0.07677105,1.369847,1.986223,0.70669839,4.1872449
0.93876951,0.31874188,0.049247556,-0.54718974,3.9255159,1.0986535,0.65261717,4.828627
0.90931367,-0.92767768,0.0089664879,-0.5693407,1.681127,1.1228899,0.67977686,3.6500731
-0.38154268,0.11148299,0.0071293792,0.44623826,2.2589344,1.2005121,0.85771226,2.5346814
-0.56542118,0.24256484,0.045798089,-0.71603849,2.7076698,1.1368586,0.98578646,2.3888136
-0.52561741,0.38348715,-0.014200621,-0.1616641,2.396838,1.2463364,0.82898659,1.9555236
-0.54426994,0.29235933,-0.002791351,-1.1180407,2.6359407,0.62249237,0.89576589,4.1369961
-0.15043137,0.19569501,-0.03414687,-0.60590684,2.1067965,0.68499867,0.957367,4.6387149
-0.029955637,0.43544683,-1.234997e-4,-0.659689,2.2255317,0.71335393,0.9621834,4.6247567
-0.49206228,0.48623146,0.030588532,-0.5162153,3.6767803,0.58532422,0.44363166,2.8208324
-1.391231,0.56444332,-0.1480492,-1.0502893,3.1111852,0.58390382,0.5269155,3.9545337
-0.49463421,0.28751487,-0.0775212,-0.73093402,3.893261,0.4789696,0.65073894,4.2838732
-2.1279112,0.6723121,0.12091449,-0.12472877,2.8406284,0.88714373,0.70909219,3.4823385
-3.1446168,0.64514767,-0.026063527,0.19858675,4.9573188,1.0528406,0.58673224,3.522731
-0.60897095,0.78278924,-0.014635957,-0.10505655,2.9437897,0.51261858,0.57421816,2.4816555
1.1325,0.37633557,-0.1473032,-0.74292291,4.5058383,1.7602829,0.63357568,3.4222999
-0.9183629,0.13548108,0.058071604,0.60000559,2.9109589,0.66625161,0.55375668,2.7191884
0.65438269,-0.26596865,-0.11154579,0.61159942,2.4882211,0.79884859,0.81270911,3.4615992
0.71753617,-0.53734828,0.0381567,-0.11553224,2.1584147,1.4932639,0.47360252,3.0327742
0.15639277,-0.33888883,0.2564191,0.24947614,2.1506824,0.84254267,0.69975169,2.5080892
0.44583066,-0.32486618,0.20083099,0.21128367,1.7037853,0.80692642,0.82564984,1.4901747
-1.3477167,0.19470927,0.24320601,-1.9855914,2.4863353,0.89058615,0.47292952,4.6019817
1.2425286,0.033356979,0.13305168,-0.742322,4.0308204,0.44643132,0.61065995,3.503457
-0.8802428,0.27443701,0.073003161,-0.92026349,2.8258686,0.74942528,0.79129673,2.3874837
-0.46506922,0.41048273,-0.065402089,-1.9288633,3.4119257,0.54239256,0.64197555,4.4585041
-0.34918055,0.60350608,-0.10433686,-0.41152292,3.2333293,0.92094042,0.58860667,5.4371803
0.39377616,0.53429624,-0.07178824,-0.34721736,3.6319133,1.0174747,0.57393501,5.8898668
-0.4592249,-0.51296686,-0.021423171,-0.94340141,2.1309812,1.36527,0.59755357,2.2667156999999998
-0.23567791,-0.21154887,-0.0023684306,0.48497951,3.0987162,1.6236445,0.58304468,3.8248215
0.33733705,-0.6789552,0.012599197,-0.88827542,1.2767272,1.0652984,0.54682306,4.074992
-0.001131775,-0.014705806,0.11932635,0.019815242,5.180565,1.6244487,0.7647511,1.9157848
0.5323785,-0.035413989,0.099558249,-0.92458932,1.7417046,0.74471048,0.49113691,2.5282136
0.20761898,-1.0338058,0.10688792,-0.25409858,2.5469726,1.6625793,0.56916797,1.8843983
0.3142445,-0.80673449,-0.01936155,-0.57699314,2.5086375,1.3046957,0.63005804,2.3174579
1.4492643,-0.60349081,-0.25272199,0.53434838,2.0418422,0.95638627,0.86539088,1.7582291
0.90368804,-0.64627514,-0.046843412,0.74092523,1.8718876,1.1666156,0.7543108,2.8381734
0.39730059,-0.40839994,0.073815894,0.33995824,2.0271201,1.2760678,0.57731397,5.1488498
1.071305,-0.10096414,0.2115802,0.14061716,2.9368747,0.93164587,0.51231214,3.962724
0.10103639,0.75612219,0.14991074,0.4982206,2.2245751,1.0089738,0.57205138,3.4276428
-1.7484385,-0.12385894,0.10683381,-0.28022047,2.5659592,0.84822487,0.76774869,2.4891955
-0.80371782,0.19667112,0.0034968436,0.25228998,3.2194638,0.48309934,0.46859199,1.8077355
-1.0391841,-0.83556749,-0.083314468,-0.07207158,2.5593664,1.1695765,0.52524913,4.0094177
-0.24544437,-0.65744668,-0.10404941,1.1383557,2.4378788,0.9214684,0.59721133,2.6919778
-0.55132529,-1.3997719,-0.061624198,0.34844732,1.7089916,1.7931596,0.63754021,3.5950758
-0.018406614,-1.5496744,-0.056057429,-0.49941351,1.8657577,2.1341788,0.73509721,2.4654683
2.2318876,0.1725184,-0.0039866871,-2.4850576,3.7148072,0.77684972,0.55796345,5.9680549
2.5390073,-0.012327676,0.015761748,-0.57480234,3.1292212,0.84357322,0.41163395,3.2652861
0.55910989,-0.28134686,-0.023711156,0.90161483,2.3628326,0.8033696,0.91263376,2.4486677
0.18843888,-0.45448848,0.0012484301,0.42910282,2.2080986,1.0761109,0.91287055,3.6412095
1.5739378,-0.51217697,0.0024539716,0.19839814,1.9123976,1.1825868,0.94563619,2.8639524
1.3457585,-0.37590982,0.073114419,0.30397666,2.1446045,1.1185154,0.69553785,3.4645963
-0.2849505,-0.18649248,0.19967328,-0.034269798,2.9183388,0.58842579,0.80860321,2.4921636
0.34953255,0.28032225,0.074587752,-0.5698129,1.4078505,0.53582123,0.61865606,2.7396698
0.20778709,-0.32026467,0.15162581,-0.82173852,4.4986359,1.242934,0.6295435,3.5864225
-1.1255686,0.47004739,0.18851704,-0.7622335,2.0264364,0.75402141,0.61769063,4.3549533
-0.27412087,0.49309646,0.1790018,0.34348491,2.0906457,1.100017,0.56672076,2.6386789
-0.97630814,0.32334651,0.1565807,0.21097516,2.7195713,0.73815988,0.61719765,3.4161382
1.3275824,0.026724452,-0.016039926,-0.5248528,3.1320424,0.61745157,0.73994612,3.9155175
1.4719986,0.27274563,0.024737853,-1.0895905,4.4877445,0.6701179,0.67228531,4.3927791
0.3282829,-0.23656065,0.025742267,0.80885,2.5171711,0.70897128,0.585512,2.2715292
0.32089855,0.12778596,0.048819788,-0.89594063,2.9874667,0.45672912,0.48620512,2.3943187
-0.63059944,-0.20033727,-0.11921257,-0.8507944,2.2396689,1.0205588,0.57575654,2.2840701
-1.0331174,0.18855878,-0.091751836,-0.36368099,4.1070109,0.83333661,0.58916334,3.0205346
-0.58358612,0.042712959,-0.15513435,-1.30039,1.9483828,0.60662604,0.74378225,2.7389545
-1.4927941,0.061364759,-0.1781892,-1.4000116,1.6231667,0.65133734,0.60747926,4.1632937
0.842457,0.26833668,-0.14013085,0.94231873,3.5915351,0.97414034,0.63264091,3.5174557
0.93863059,0.40825651,-0.093593823,0.76263089,3.4695272,1.1106713,0.67264074,5.1871678
0.53219238,-0.084729916,0.25157284,0.77036039,2.2277579,0.9390264,0.8716081,3.0945756
0.27738657,0.20448919,0.21197507,1.3546821,2.4642675,0.94860539,0.95713697,3.4890945
1.1090387,0.078287,0.22167588,-0.63096068,3.4475518,1.0898175,0.50644406,4.1320204
0.21325033,-0.12101185,0.18572194,0.55636592,2.7514851,0.71184257,0.70543009,3.3516288
0.12067156,0.24326397,-0.074042829,0.29104045,3.6884581,1.1340309,0.46895798,2.1315164
0.29658497,0.25906363,-0.094059522,-0.23455855,3.2488195,0.9654711,0.43929297,3.2407268
-0.14099437,-0.23959168,-0.08763768,0.37607815,4.3130338,0.86879881,0.48226757,2.4669249
1.0979973,-0.46070355,-0.056482719,0.78310452,5.3176859,0.6325177,0.39234746,3.1438757
1.2864084,-0.2113182,3.2056476e-4,0.85390732,5.0501335,0.69267529,0.37765638,3.0617676
0.21184638,0.2913603,-0.029488457,2.1553147,2.3216863,0.90838093,0.49834976,2.5884426
-0.38638394,0.0098723296,0.051636325,1.0335586,2.8922626,1.098934,0.72536517,4.2736178
-0.35327352,-0.033568786,0.068864154,1.0373896,2.6520114,1.1386306,0.74750871,4.4766117
0.17831671,-0.31089072,-0.073891592,1.6111244,3.3166828,0.96012513,0.79470871,2.3322082
1.3161462,-0.038428063,-0.19434195,1.2221343,1.7452065,0.49892851,0.6665657,2.4853439
0.32240998,-0.18680518,-0.19736809,1.409244,1.7313788,0.73916944,0.78347407,2.6992746
0.43302732,0.14524761,-0.29852799,0.20851046,1.5286166,0.5040361,0.79097426,3.5366544
-0.43437601,-1.1264334,0.11594638,-0.79288436,3.1812025,1.2883343,0.68007614,2.4257562
0.41882085,-0.00221579,-0.033813311,-3.9192034,1.4196744,0.88722611,0.65505753,6.6665085
-0.01038168,-0.73126702,-7.8269811e-4,-0.0083321133,3.1862068,1.0711914,0.57059321,2.5956289
-0.66298429,-0.3607211,0.11236413,-0.045706754,1.4511452,1.0841764,0.56505682,3.3029012
1.7460788,-0.075595461,0.13800475,1.2040478,4.1012844,0.98821416,0.49207498,3.0132164
2.5891174,-0.28128166,0.11562604,0.5769865,4.7191885,0.61451916,0.50142244,3.3457041
0.89915264,-0.054066572,0.016796545,0.78734604,3.6428823,0.36371239,0.7684969,4.3948572
1.0408292,0.43453585,-0.085449991,-0.18913088,3.7467221,0.54346365,0.64515339,2.4692596
0.3808026,0.36252948,-0.11579517,0.39253742,4.3534249,0.36202269,0.53772541,3.6636246
1.3825218,0.40328962,-0.11735886,0.08232656,3.4279611,0.30862772,0.5852283,3.4124889
-0.21847219,0.43999884,-0.010302743,0.58238101,2.0602947,0.4679097,0.39378054,2.284114
-0.54575345,0.25725111,0.033730521,0.17392022,2.75357,0.55357669,0.42667949,2.9728239
-0.47905541,0.44678155,-0.01194383,0.12383353,2.8530769,0.85698994,0.47878683,3.0616986
0.84277145,0.39805226,-0.10218918,0.39503552,4.2599701,0.97588834,0.47105399,2.6370938
-1.2741544,0.033176612,-0.17786799,-0.017976705,3.2308273,0.78009679,0.8416786,3.390868
-0.39522689,-0.15232952,-0.074694659,-0.02079101,1.7513549,0.69742766,0.46760389,2.57365
1.4766951,-0.45562529,-0.15780248,0.29251025,2.9089655,1.0435827,0.58575512,2.7804316
2.8851337,-0.59004928,-0.085635295,-1.1906048,2.7399534,0.7075193,0.74928927,5.5411447
3.857905,-0.31096295,-0.051541049,-0.25294253,4.1412328,0.58314487,0.77674927,4.1627654
2.8430191,-0.60139088,-0.016858859,0.71376341,3.4832075,0.55578601,0.59541629,3.0581065
-0.37382042,-0.12671178,0.025591883,-0.87165557,2.6729461,0.59798658,0.54679536,5.8606449
0.55860351,-0.096316758,0.25981734,-0.15159822,2.8122146,0.30308825,0.65261051,3.7288517
-0.038682129,0.25028464,0.1949851,-0.01444162,3.9085124,0.29685974,0.6277758,3.7938128
3.6278826,-0.53796214,0.34964935,0.29122364,3.0674364,0.60409696,0.64418301,4.7316023
2.9554923,-0.17467004,0.13401295,0.25614763,3.7676185,0.7767184,0.58502711,2.4515701
1.0381124,-0.013866493,0.23212724,-0.40504687,2.8345858,0.91594207,0.59409335,2.6310467
1.8863098,0.12827064,0.036271689,-0.89623304,4.0698582,0.55475484,0.62387087,3.3976029
2.9038732,-0.0046571303,0.075592936,-2.4342927,3.9588572,0.48422285,0.75682712,4.0456843
2.8643573,0.016541153,0.18462894,-2.0071257,3.7982741,0.74729976,0.71187197,3.5344898
0.97280677,0.019130191,-0.029665299,-1.5772265,2.8090689,0.80782966,0.56717843,3.3026595
0.10004674,0.47220021,-0.064825334,-2.1205214,2.7283507,0.75818207,0.54004795,2.8877575
0.77050618,-0.35864418,-0.24378891,1.0651726,2.4728925,1.2539926,0.67659843,2.9195374
0.70127382,-0.023557511,0.037203234,0.93704486,1.8650374,0.78142736,0.82623536,3.8315177
0.55793457,-0.37635197,-0.069931236,-0.35227643,2.8199463,0.9056022,0.76694001,2.6743682
1.2504724,-0.37570708,0.14826004,-0.99385717,2.847243,0.79509975,0.71604008,3.5409135
1.0040053,-0.078249938,0.21788441,-0.74846872,3.9421434,0.65542964,0.57045999,3.4281849
0.71857953,0.33429487,0.28755431,0.84264293,2.6444223,0.78490789,0.68283309,2.4749911
-0.46654076,0.14089816,0.31389752,0.81939764,3.8525756,0.43677028,0.67047564,4.3345992
-0.41211892,0.36370915,0.23314005,-0.88321917,3.2231895,0.37665072,0.91076928,2.3992855
0.41156329,-0.024657777,0.040443572,0.58745542,1.8896114,1.9252869,0.52953418,3.5386668
1.5603982,-0.17120979,0.017575076,0.4644216,3.0339939,0.86241648,0.50900262,1.9485033
1.1084097,-0.11323654,-0.024741227,0.352835,3.1514438,1.4820468,0.61614149,3.8688144
-0.051233932,-0.59133094,0.17190819,-0.7625981,3.8533025,0.81415835,0.63261572,3.3646539
-0.21733147,-0.11846384,0.17730626,-1.8525982,3.2001627,0.67770083,0.56457059,4.2536587
0.10707335,-0.30102521,0.082410774,-0.94596884,1.864888,0.89910457,0.6474571,2.6907692
0.82681152,-0.17505108,0.09133736,-0.10954335,4.4920779,0.88742296,0.50943003,2.7423362
0.26097548,-0.098856024,0.043476473,-1.3477919,3.3349493,0.82611572,0.56939169,3.0341871
-1.5901206,0.43590567,0.054128921,-0.47308697,2.6413585,0.75228306,0.49404368,3.3584399
-0.9511223,0.17310167,0.075773151,-2.1838121,3.6643662,0.61399194,0.61105071,4.0589635
-0.62793216,0.21961045,0.050019001,-1.4653643,3.534648,0.53811399,0.49917402,2.8780863
2.3850131,0.027233406,0.053102091,-1.5314962,3.9647197,0.51673419,0.56077734,3.4354968
0.19468611,0.10999077,-0.19000233,-2.5629246,6.0108415,0.76967855,0.60240238,5.665095
0.95697114,-0.11989459,-0.15777358,-1.482433,3.1853332,0.69443644,0.46889768,3.6282877
1.1390203,-0.54708961,-0.072984242,0.17455792,2.6443383,0.90558428,0.4533177,2.9905758
0.96539671,-0.5140236,-0.16705246,0.96940784,2.6382855,1.3204892,0.4977916,2.6083925
1.8275336,-0.88292411,0.0019782134,-0.96025608,3.5594838,0.8400092,0.61392085,2.4903081
0.22185578,-1.0868653,-0.035247407,0.60296372,2.794127,1.3591869,0.53046984,2.2561264
-0.36377045,-0.83276993,-0.16435646,1.369284,2.0949562,1.4935192,0.55018412,2.0487118
-0.90125292,-0.72603936,-0.23137294,-0.20071526,2.4654017,1.4915212,0.72328045,4.5274867
0.36919722,0.14103019,-0.14172952,-0.089026181,1.7496952,0.91001388,0.75044088,2.8155768
2.9535542,-0.39024294,0.26980806,-1.8100738,2.1222583,1.3713948,0.73157259,3.3199273
2.0624079,-0.59207678,0.31014776,-1.085397,1.9075898,2.0145521,0.53078838,3.2130961
2.4889505,-0.7941682,0.37962185,-0.99137722,2.4617913,1.4790774,0.73220931,2.1434639
0.57070294,0.4184024,0.23034547,-0.12563446,2.9265404,1.0715621,0.70463061,3.3635628
0.58075249,0.50346171,0.1051135,0.63406574,3.5563817,0.80071464,0.47658453,2.1473552
-1.2214574,0.21063703,-0.036022551,-0.63042337,2.9599206,1.4135342,0.69474135,2.7915643
-2.4248426,0.48927722,-0.015088883,-0.25269328,3.2443279,1.2439388,0.8414457,3.4373866
-1.5642838,0.35459979,-0.013296394,0.37456015,2.8545184,0.82875706,0.79971286,4.084884
-0.2543321,0.11310116,0.13539857,-0.95353646,2.2178102,0.74044489,0.65314149,5.5286337
0.99870174,-0.26604909,0.047721784,-0.073669316,2.2609993,0.89159916,0.80378575,3.1041251
3.0783149,-0.26178712,0.078221538,-0.78462063,3.2281707,0.91303064,0.92072699,3.1465293
0.85925024,-0.32680731,0.041488981,0.1502665,1.0500071,1.1926308,0.62240131,3.1973411
0.15369789,-0.26103937,0.16803372,-1.7158133,1.7826207,1.8826787,0.59099739,4.3398771
1.8124101,-0.70041594,0.20516042,1.0134264,3.5339056,1.1116207,0.60576035,2.5463097
0.091223283,0.14127608,0.12867812,-0.1033444,1.6119055,1.1045938,0.7642032,4.4166255
-0.84929634,0.081437731,0.19425244,0.13652073,1.4728037,1.2428962,0.57882065,2.6336266
-1.2031864,0.28216757,-0.05653651,1.4873628,3.7854612,0.57452605,0.64706121,2.473231
-0.91540389,0.11169435,-0.036756945,1.6511162,3.3895837,0.91185713,0.64316907,3.3240373
-0.72394904,0.023221978,-0.0039017556,0.16144621,2.8079588,0.97382074,0.44546506,2.9418139
-1.6203854,0.18721395,0.021455248,1.3038409,4.8308397,1.3541174,0.67237354,3.837811
0.71754239,-0.042313985,0.02639605,1.354567,1.5281847,0.8950903,0.70406944,2.779603
-0.068702232,-0.11802635,0.15852977,1.538625,1.1188454,0.73378396,0.54556536,2.3885447
2.8706406,-1.163411,0.11742269,0.35478538,6.0483541,1.8452998,0.72482198,2.258459
-1.7333674,-0.93610504,0.10792708,0.49991057,3.1026328,1.1523345,0.6086915,3.5898185
1.304951,-0.73781275,0.072069158,-0.54457387,3.7677761,0.95800806,0.56210343,3.7155149
1.5724018,0.020493084,-0.083828226,0.10426495,3.6264885,0.75785205,0.61869554,2.8765968
0.16774962,0.0056835741,-0.1174445,0.65144104,2.821825,0.38628541,0.75398984,3.250043
1.3160626,0.048865613,-0.19159727,-1.098076,4.7314757,0.8887905,0.74981608,3.7620335
-1.9922447,-0.17375067,-0.13578742,0.74495981,2.2949488,1.0058875,0.50980399,2.487937
-0.13884394,0.44340518,-0.26761198,0.1591255,3.8504724,0.65492997,0.95918428,4.3501942
-1.2062975,0.6303709,-0.17641216,-1.6772254,3.9955395,0.71023125,0.95201943,5.0189733
-1.3423606,0.14386914,0.16746445,-0.80184639,2.8943268,0.64739878,0.72649197,3.6857941
-0.71233565,0.39076782,0.2848527,-0.62810148,1.7506,1.1128598,1.081592,2.3384863
-1.5302752,0.50627603,0.17218895,-1.1429154,3.9166475,0.57248102,0.73921205,3.6828058
-2.0729902,0.4142907,0.15276098,1.7066885999999999,2.0623686,1.2414212,0.59472082,2.8466348
-3.4642882,0.38598661,0.095836252,1.6899239,3.3929536,0.87145244,0.52017718,3.279157
-3.2357231,0.222165,0.11351055,0.17161658,2.9233732,0.90841632,0.42742783,3.1573368
-2.4067286,0.5773257,0.012539506,0.10539864,2.2179277,0.74393503,0.48746265,3.4637158
-2.2869129,0.32849506,0.15561937,0.086881034,2.095131,0.52087917,0.53001842,3.2200518
-1.2556297,0.1313579,0.11812764,-0.14825911,4.0246333,1.2790993,0.53769878,2.8124307
-1.5595651,0.61518513,0.12574955,-0.57629389,2.307514,0.81297219,0.68477789,2.5787453
-1.3860679,0.58614806,0.1685637,0.33975977,2.5674395,1.0111888,0.79130553,2.4742842
-3.4864205,0.54570219,0.11015544,-0.13814538,4.1082997,0.25102646,0.54128676,3.3404592
-0.93076197,0.47653625,0.15766388,-0.21187035,3.0130714,0.9015052,0.71826466,2.8736879
-2.1972002,0.27532468,0.030726697,0.052921427,2.1178957,1.2196141,0.54016834,3.7425068
-1.6745937,-0.016601878,0.035990039,-1.314592,4.8317524,1.2212799,0.5253541,3.0957685
0.5068795,0.23352458,0.2203279,-1.6952632,2.0552796,0.90797546,0.65312672,3.7691194
-0.95919877,0.070457848,0.22115659,1.1366003,3.2077726,1.1482159,0.63713191,1.9154289
0.90484595,-0.2268906,0.065204962,1.6373402,3.5206235,0.61461682,0.55307613,3.6877723
0.40456992,-0.10408909,-0.030128319,-0.79163605,3.0536502,0.90054599,0.53458126,3.4765017
0.088565079,-0.33080451,-0.10744245,-0.71558786,2.4760776,1.3800141,0.58566842,2.6692396
-0.85539762,-0.12988874,-0.057248941,-0.13867493,2.5694514,1.3103476,0.61612181,2.4359712
-0.54635142,-0.12127356,0.12530859,-0.32203319,1.8851253,2.0098937,0.54852005,3.47459
-1.951933,0.088170838,0.089489511,0.69350242,3.5818924,0.9009493,0.61754176,2.5208981
0.34656576,0.40769686,-0.036114286,0.88083561,4.3711923,1.1880187,0.59041945,2.7586781
0.30600397,-0.008559928,0.0015810935,0.84033381,3.2192936,1.6522351,0.58862414,2.2417612
1.3062747,-0.077456437,0.17604383,0.56505837,2.3282583,1.0640898,0.84255631,3.4465065
0.8131817,-0.70675447,1.9293222e-4,-0.38105517,1.7490287,1.3442496,0.71158799,3.7743548
2.1760772,-0.31627946,-0.057781572,0.27389757,1.9359644,1.2954144,0.83145577,3.6082635
1.2716018,-0.15583145,-0.097160699,2.1308933,2.2373217,0.84525,0.84487581,3.1369462
2.8335291,-0.043395959,-0.13082561,-0.82182236,3.3900386,0.80033602,0.75113222,2.5625953
-0.2900237,-0.11389253,-0.027791309,1.006717,1.7001063,0.66414521,0.7103261,2.760687
-0.012242568,-0.36928696,0.0066943159,0.60089374,3.2327031,0.75625071,0.82358906,1.7261685
0.54486979,0.38223478,0.20381967,-1.1627983,2.5588536,1.5379979,0.93305323,3.4839891
-1.1794551,0.22363694,0.22662317,-1.0018984,3.5226913,0.49829807,0.8030241,3.1879195
-0.74670697,0.43408579,-0.0035921115,-0.29919953,4.1674121,0.50937614,0.77240099,3.2775585
-0.71485457,0.43639318,0.058032826,-1.1783009,5.5500396,0.53852459,0.87639016,5.6976019
0.72885635,-0.15190629,0.3525726,0.36879628,2.2991378,0.52208883,0.83459731,2.4103578
0.70976458,-0.40985628,0.37896902,1.0696319,2.2603628,1.0593634,0.66419546,1.7481556
-0.14847622,0.5029002,0.2521236,-0.80080003,3.2827873,0.61202577,0.9861025,4.982007
-0.088547493,0.48712831,0.13914503,0.24596945,3.3115187,0.54089541,0.98134873,2.9279111
-1.5272617,0.43178579,0.010660621,0.37867503,3.7341331,0.76063476,0.5870835,2.6032307
-1.3022055,0.44417185,-0.01449154,0.76329136,4.2478121,0.60147961,0.68603748,2.4801443
