alpha,beta,p_stay_noreward,p_stay_reward
-0.97752688,0.74708674,0.27338278,0.44264355
-0.98722085,0.696194,0.27146136,0.4277525
-0.88828053,0.58230992,0.29146479,0.42409857
-0.91687769,0.61262347,0.28559451,0.42451784
-0.92742048,0.63661292,0.28344834,0.42780617
-0.93678365,0.66405685,0.28155049,0.43223779
-0.93678365,0.66405685,0.28155049,0.43223779
-0.9903079,0.67556792,0.27085127,0.42195819
-1.0215333,0.78370131,0.26472883,0.44082068
-0.93554946,0.5989514,0.28180021,0.41663609
-0.87963905,0.64367307,0.29325258,0.44128071
-0.87963905,0.64367307,0.29325258,0.44128071
-0.88465184,0.63011796,0.29221473,0.43670788
-0.88997346,0.65178107,0.2911153,0.44073186
-0.99370528,0.6589458,0.27018084,0.41708302
-0.95325464,0.75001425,0.27823076,0.44936408
-0.97053949,0.65247225,0.27477298,0.42114685
-0.94752416,0.63438374,0.27938301,0.42234838
-1.0076783,0.72043476,0.26743447,0.42867884
-0.93881388,0.6521036,0.28114,0.42880944
-0.93881388,0.6521036,0.28114,0.42880944
-0.91163506,0.61653589,0.28666537,0.42675597
-0.91336926,0.63387142,0.28631088,0.43057689
-0.95497779,0.65702754,0.27788485,0.42605864
-0.93507519,0.66916659,0.2818962,0.4339118
-0.92595268,0.65574594,0.28374655,0.43285634
-0.94736203,0.67688902,0.27941565,0.43279098
-0.93086481,0.70611035,0.2827493,0.44404672
-0.93086481,0.70611035,0.2827493,0.44404672
-0.97511798,0.60828671,0.27386156,0.40930692
-0.91409664,0.66426076,0.28616227,0.43786389
-0.90265129,0.68775115,0.28850596,0.44648078
-0.9839812,0.65328889,0.27210254,0.41807218
-0.96077049,0.62758904,0.27672396,0.41746673
-0.95720458,0.63591057,0.27743823,0.42036042
-0.97355217,0.63718798,0.27417305,0.41669293
-0.89974725,0.63453616,0.28910244,0.43408314
-0.91123099,0.61944868,0.28674801,0.42756759
-0.93223932,0.64537023,0.28247063,0.42877054
-0.98919183,0.64798008,0.27107174,0.41551516
-0.96933835,0.72504029,0.2750124,0.43922744
-0.93932576,0.59165493,0.28103656,0.41394735
-0.9612631,0.64278876,0.27662537,0.42104761
-1.0038522,0.72419871,0.26818472,0.43053874
-1.0081643,0.72139039,0.26733926,0.42879385
-1.0098992,0.77529229,0.26699958,0.44161582
-1.0060075,0.73603379,0.26776191,0.43291355
-1.0376945,0.69124371,0.26159509,0.41424336
-0.9541873,0.74852831,0.2780435,0.44876571
-1.0259786,0.66754876,0.26386448,0.41133972
-1.021547,0.66444226,0.26472618,0.41166061
-0.90406498,0.68435027,0.28821586,0.44529123
-0.98893223,0.63583103,0.27112303,0.41263059
-0.8856879,0.56710025,0.29200049,0.42101999
-0.92841743,0.58100999,0.28324589,0.41401125
-0.94018818,0.66666158,0.28086233,0.43204152
-0.97465301,0.63549612,0.27395403,0.41601429
-0.98645898,0.63561879,0.27161206,0.41317869
-0.99097859,0.63158476,0.27071883,0.41110631
-0.95679012,0.61930818,0.27752133,0.41642127
-0.96728883,0.59904659,0.27542122,0.40896583
-0.91284107,0.63134427,0.28641882,0.43008685
-0.95221012,0.69774968,0.27844057,0.43672594
-0.92846489,0.58028521,0.28323626,0.41382392
-0.92846489,0.58028521,0.28323626,0.41382392
-0.91232573,0.53472343,0.28652416000000003,0.40670532
-1.0339849,0.72358874,0.26231228,0.42301804
-0.91799894,0.67486189,0.2853658,0.43951342
-0.97281364,0.62413671,0.27432004,0.4137033
-0.94637546,0.72354305,0.27961433,0.44452127
-0.97364451,0.72111316,0.27415467,0.43720055
-0.9587738,0.64074454,0.27712377,0.42115611
-0.91673747,0.65135121,0.28562312,0.43404011
-0.93742158,0.60225927,0.28142147,0.41698509
-0.8690372,0.57504211,0.29545468,0.42702609
-0.94225338,0.62406418,0.2804454,0.42111712
-0.91764755,0.64337332,0.28543746,0.43185808
-0.97803176,0.66150197,0.2732825,0.4215217
-0.95499473,0.65079632,0.27788145,0.42453147
-1.0239329,0.71193645,0.26426202,0.42262749
-0.98110058,0.69755174,0.27267346,0.42958395
-0.97360012,0.62159226,0.2741635,0.41289561
-0.97333697,0.63386657,0.27421587,0.41593813
-0.98620058,0.61712363,0.27166319,0.40876408
-0.93623036,0.60897954,0.28166242,0.41890969
-0.96206924,0.67138,0.27646409,0.42783514
-0.96206924,0.67138,0.27646409,0.42783514
-0.94013179,0.65611561,0.28087372,0.42946943
-0.98597612,0.70165708,0.2717076,0.42939522
-0.986581,0.64532736,0.27158792,0.41550499
-0.97433015,0.65640903,0.27401825,0.42118247
-0.99390584,0.75031811,0.27014129,0.4394024
-0.97191854,0.75078972,0.27449826,0.44494196
-0.98842405,0.73919054,0.27122347,0.43801217
-0.98842405,0.73919054,0.27122347,0.43801217
-0.98842405,0.73919054,0.27122347,0.43801217
-1.0605187,0.76848933,0.25721035,0.42750712
-1.0608793,0.77345489,0.25714145,0.42863453
-1.056625,0.74893149,0.25795496,0.42367783999999997
-0.98609195,0.74955182,0.27168468,0.44113915
-0.99178019,0.7796072,0.2705606,0.44715485
-1.0213889,0.75595384,0.26475694,0.43402811
-1.0588446,0.77453885,0.25753032,0.42939848
-0.94204283,0.68893762,0.28048789,0.43705935
-0.99453323,0.62964077,0.27001761,0.40977576
-0.99245086,0.72924554,0.27042826,0.43457593
-1.0054507,0.76240197,0.2678711,0.43953518
-1.072763,0.72836204,0.25487799,0.41474082
-0.99389223,0.83545557,0.27014398,0.46047348
-1.0075116,0.76709167,0.26746712,0.44018287
-0.95703532,0.72296195,0.27747217,0.44174739
-0.96509387,0.64645104,0.27585948,0.42100653
-0.94784212,0.65620424,0.279319,0.42760293
-0.9551928,0.65898678,0.27784171,0.42648521
-0.9715705,0.70440659,0.27456758,0.43360348
-0.96929858,0.65270944,0.27502033,0.42150722
-0.93682135,0.63708031,0.28154286,0.42562079
-0.9869933,0.72003356,0.27150637,0.43365363
-1.0009901,0.70042356,0.26874681,0.425419
-0.94542438,0.68944553,0.27980595,0.43635245
-1.0393556,0.74768696,0.26127435,0.4275954
-1.0392135,0.751824,0.26130178,0.42864308
-1.0294749,0.75178274,0.26318591,0.43101966
-0.99231305,0.71760271,0.27045545,0.43175108
-1.0055123,0.71397748,0.26785902,0.42762816
-0.93689675,0.67986458,0.28152761,0.43609341
-0.94527477,0.71856841,0.2798361,0.44356491
-1.0324644,0.71270657,0.26260661,0.42073477
-1.0242172,0.70856929,0.26420675,0.42173675
-1.0144548,0.71068121,0.26610895,0.42463527
-1.0075647,0.77480767,0.2674567,0.44207202
-1.0302789,0.78846218,0.26303003,0.43983869
-0.99762804,0.82263586,0.26940803,0.45636325
-1.0545764,0.83886092,0.25834728,0.44627929
-1.0191068,0.72938729,0.26520142,0.42807253
-0.97753982,0.68193075,0.27338021,0.42663123
-0.99870221,0.70982422,0.26919666,0.42827858
-1.0175142,0.73614873,0.26551188,0.43011904
-0.99532896,0.70757442,0.26986079,0.42855368
-0.93958209,0.72533143,0.28098477,0.44664129
-0.95351555,0.66303612,0.27817837,0.4278865
-0.96929354,0.67557001,0.27502134,0.42709253
-0.92459886,0.6759865,0.28402177,0.43816507
-0.98937926,0.63679605,0.2710347,0.41275614
-0.97481077,0.70482808,0.27392265,0.43291134
-0.97565657,0.64729791,0.27375446,0.41864004
-0.92796981,0.6797987,0.28333678,0.4382737
-1.0257747,0.77449337,0.26390409,0.43750815
-1.0655089,0.79773254,0.25625811,0.43345308
-0.96233162,0.64401285,0.27641161,0.42108553
-0.97654126,0.72970303,0.27357861,0.43860187
-0.97722531,0.73157965,0.27344269,0.43889554
-1.0636902,0.74005639,0.25660489,0.41979043
-1.0998505,0.71235626,0.24976791,0.40432066
-0.97872682,0.82258082,0.27314448,0.46104262
-0.96674105,0.59011074,0.27553056,0.40693988
-0.8869295,0.6337821,0.29174388,0.43704897
-1.0038656,0.66718591,0.26818208,0.41661624
-0.96448791,0.70308715,0.27598054,0.4350194
-0.96948745,0.64734761,0.27498268,0.42015434
-0.98002967,0.73214038,0.2728859,0.43834308
-0.97544756,0.65300674,0.27379602,0.42008102
-0.95025151,0.64621395,0.27883424,0.42457077
-0.97407327,0.71028054,0.27406936,0.4344316
-0.97634717,0.64429002,0.27361719,0.41774017
-0.98480524,0.67820933,0.27193936,0.42394585
-0.9876452,0.7456329,0.27137744,0.43979051
-1.0250772,0.70955203,0.2640396,0.42176668
-0.89617549,0.63663071,0.28983707,0.43547561
-0.91021141,0.61762446,0.28695658,0.42737066
-0.98021106,0.69134696,0.27284991,0.42828198
-1.0166846,0.69699571,0.2656737,0.42075157
-1.0186967,0.7473016,0.26528134,0.43256462
-0.88970959,0.62766213,0.29116976,0.43486046
-1.0271828,0.81399821000000006,0.26363064,0.44690479
-1.0679416,0.77705949,0.25579473,0.42778793
-0.99961463,0.74557847,0.2690172,0.43683031
-1.0122738,0.70615487,0.26653511,0.42406236
-0.97386526,0.6866879,0.27411075,0.42869504
-0.93513331,0.65974696,0.28188444,0.43158524
-1.0129212,0.71625555,0.26640856,0.4263728
-1.0029926,0.7022103,0.26835344,0.42536625
-1.0051441,0.67198287,0.26793124,0.41747166
-1.0087111,0.65053641,0.26723216,0.41140149
-1.0087111,0.65053641,0.26723216,0.41140149
-0.95455269,0.67235089,0.27797016,0.42991406
-0.93653124,0.66279006,0.28160155,0.43198887
-0.98219414,0.69022208,0.27245664000000003,0.42752114
-0.95545929,0.71052923,0.27778824,0.43907177
-0.98996928,0.75521873,0.27091814,0.4415804
-1.013331,0.73750524,0.26632848,0.43147745
-1.017196,0.73583045,0.26557395,0.43011903
-0.95887677,0.76673668,0.27710314,0.45211221
-1.0042342,0.75204117,0.26810974,0.43728379
-0.95942214,0.66735657,0.27699391,0.42749826
-0.96436614,0.69494193,0.27600487,0.43304845
-1.0114964,0.67857497,0.26668711,0.41752997
-0.94762463,0.71342775,0.27936278,0.44171693
-0.93449652,0.72048337,0.28201336,0.44669999
-0.88239031,0.57368876,0.29268269,0.42343171
-0.87231219,0.60442809,0.29477341,0.43342662
-1.010283,0.6931579,0.26692447,0.42137654
-1.0355248,0.74534932,0.26201442,0.42796092
-1.0498099,0.74482395,0.2592616,0.42433907
-0.99262008,0.74429946,0.27039487,0.43823689
-0.9555668,0.69698752,0.27776667,0.43571298
-1.0022275,0.75513656,0.26850369,0.43853965
-0.96073604,0.61568981,0.27673085,0.41458421
-1.0408965,0.71907705,0.26097705,0.4202324
-1.0375045,0.78595754,0.26163178,0.43744277
-0.99960677,0.69139443,0.26901874,0.42355115
-0.96724797,0.62013235,0.27542938,0.41408205
-1.0023165,0.70790256,0.26848621,0.42692361
-0.93734277,0.67530605,0.2814374,0.4348631
-0.93538969,0.61159747,0.28183254,0.41975183
-0.90177308,0.64530633,0.28868627,0.43623246
-0.95497429,0.6428334,0.27788555,0.42259226
-0.95040203,0.65596975,0.27880398,0.42691912
-0.93394876,0.59090667,0.28212428,0.41507071
-0.93060806,0.58926917,0.28280137,0.41548428
-0.8813422,0.59401451,0.29289972,0.42865822
-0.94459872,0.62453291,0.27997236,0.42065971
-0.88666879,0.55923951,0.29179775,0.41886625
-0.92544189,0.63397948,0.28385037,0.42764588
-0.9559607,0.6162755,0.27768766,0.41588595
-0.98786017,0.76830901,0.27133494,0.44533163
-1.0014051,0.67432559,0.26866526,0.4189514
-1.0242307,0.66330516,0.26420413,0.41073554
-0.94826268,0.70104748,0.27923435,0.43850905
-0.99692829,0.65964213,0.26954579,0.41646885
-1.0222248,0.71453581,0.26459427,0.42367894
-0.94054559,0.67621724,0.28079015,0.4343
-0.98020169,0.72669128,0.27285177,0.43695966
-1.0383104,0.70834777,0.26147614,0.41824972
-0.93269246,0.61079597,0.28237879,0.42021363
-0.9131625,0.63035507,0.28635313,0.42976563
-0.87760519,0.58120713,0.29367429,0.42643824
-0.88042706,0.56796515,0.29308929,0.42251393
-0.98963633,0.61911104,0.27098392,0.4084141
-0.94529468,0.74366813,0.27983208,0.44976344
-0.97020115,0.70299064,0.27484041,0.43359204
-1.0249248,0.74039741,0.26406921,0.42934417
-1.000971,0.7533167,0.26875055,0.43840093
-1.0303844,0.77082837,0.26300959,0.43547285
-1.0263618,0.75732744,0.26379006,0.43314418
-1.0152846,0.74143128,0.26594692,0.43196136
-0.99959516,0.69701385,0.26902102,0.42492658
-0.96772891,0.64497475,0.27533341,0.42000468
-0.97809465,0.68168609,0.27327001,0.42643567
-0.97854948,0.73014136,0.27317969,0.43821535
-0.98449127,0.67650553,0.27200153,0.42360647
-0.97900208,0.7379563,0.27308984,0.44002865
-0.98682842,0.67381968,0.27153898,0.42238051
-0.99736792,0.74884193,0.26945923,0.43818634
-1.0238274,0.70384195,0.26428254,0.42067929
-0.93958341,0.70406517,0.2809845,0.4413911
-0.96147486,0.64782738,0.276583,0.42222468
-0.97381451,0.67903044,0.27412084,0.42683305
-1.0084637,0.68969753,0.26728061,0.42097647
-1.0135436,0.72399966,0.26628693,0.42811552
-1.0428896,0.74841956,0.26059284,0.42690989
-0.91610532,0.63432949,0.28575213,0.43001846
-0.94222673,0.66076371,0.28045077,0.43009513
-0.9505002,0.68848195,0.27878424,0.43486764
-0.96423952,0.59387894,0.27603018,0.4084539
-0.96615387,0.76429507,0.27564778,0.44970596
-0.95992846,0.77704545,0.27689252,0.45440625
-1.0458712,0.67210773,0.26001874,0.40763196
-1.0005464,0.7613257,0.26883401,0.44047841
-1.0236413,0.73193831,0.26431872,0.42758699
-1.0463562,0.8094975,0.25992543,0.44106063
-1.0912681,0.75498352,0.25137956,0.41671228
-0.97241881,0.74512129,0.27439865,0.44341901
-0.94234433,0.66255524,0.28042704,0.43050548
-0.93964567,0.68878711,0.28097192,0.43761219
-0.96599884,0.56657186,0.27567874,0.40145002
-0.95019975,0.59822089,0.27884465,0.41290264
-0.95019975,0.59822089,0.27884465,0.41290264
-0.91920862,0.64953037,0.28511917,0.43298608
-0.93267512,0.5858296,0.28238231,0.41414758
-0.9340233,0.60248113,0.28210919,0.41786544
-1.0113778,0.72916481,0.26671031,0.42991132
-0.96748532,0.67559972,0.27538201,0.4275423
-0.98359304,0.64702555,0.27217943,0.41664352
-0.91997729,0.66156263,0.28496252,0.43575346
-0.90310399,0.6726841,0.28841305,0.44264855
-0.921919,0.65494921,0.28456705,0.43365116
-0.90599621,0.66229205,0.28781984,0.43937372
-1.0124139,0.6855513,0.26650772,0.4190042
-0.93138069,0.68229997,0.28264469,0.43804978
-0.89107354,0.66347577,0.29088834,0.44334491
-0.94862317,0.63669978,0.2791618,0.42264533
-0.94906264,0.6930044,0.27907337,0.43633293
-0.96180627,0.67374737,0.27651669,0.42847914
-0.9903022,0.66647145,0.27085239,0.41974245
-0.98904365,0.77153284,0.27110102,0.44583568
-0.98571303,0.74043745,0.27175967,0.43898668
-0.98254274,0.745675,0.27238754,0.44105839
-0.94107899,0.64019092,0.28068244,0.4253404
-0.93331939,0.57209212,0.28225177,0.41066251
-1.0162873,0.71847273,0.26575121,0.42609181
-0.9844559,0.72668913,0.27200853,0.43591277
-0.92569978,0.69147956,0.28379795,0.44171117
-0.91966057,0.69002941,0.28502706,0.44284315
-0.92295972,0.63771266,0.28435521,0.42916786
-0.93838725,0.68629979,0.28122623,0.43730977
-1.0371701,0.73115756,0.26169639,0.42408833
-1.0290664,0.73254741,0.26326515,0.42640867
-0.98186624,0.74752412,0.27252164,0.44168111
-0.99896222,0.67834209,0.26914551,0.42052462
-0.98863897,0.6865449,0.27118099,0.42504565
-1.0634822,0.81751412,0.25664456,0.43881613
-1.0653145,0.82400235,0.25629515,0.43996301
-1.0665687,0.77404044,0.25605618,0.42738503
-0.95295249,0.72222116,0.27829144,0.44257172
-0.93631567,0.64540874,0.28164516,0.42778185
-0.89803988,0.61599007,0.28945347,0.42995131
-0.88725127,0.50384095,0.29167739,0.40530463
-0.83478039,0.50436473,0.30263523,0.41813949
-0.89220858,0.58668529,0.29065426,0.42420783
-0.87668714,0.61637097,0.29386475,0.43528599
-0.94390413,0.62245497,0.2801124,0.42032262
-0.96310949,0.64478164,0.27625606,0.42108332
-0.88252079,0.63877772,0.29265568,0.43936414
-0.97636108,0.69330525,0.27361442,0.42970476
-0.90987841,0.5982568,0.28702472,0.42271897
-0.89869786,0.65459249,0.28931816,0.43927489
-0.95245901,0.6034837,0.27839056,0.41363093
-0.84832969,0.58207907,0.29978336,0.43382779
-0.99461977,0.75718086,0.27000055,0.44091759
-1.0406347,0.83670595,0.26102754,0.44919375
-1.0748498,0.78531951,0.25448187,0.42811886
-1.0274159,0.76556337,0.26358539,0.43490837
-1.03538,0.74874993,0.2620424,0.42882907
-1.0179564,0.72188125,0.26542566,0.42651722
-1.0563481,0.87094413,0.25800795,0.45378132
-1.0355443,0.79507173,0.26201063,0.44016989
-1.0465059,0.83627744,0.25989663,0.4476356
-1.0585365,0.73938894,0.25758923,0.4208835
-0.96568681,0.72012403,0.27574105,0.43891595
-0.97340921,0.69123238,0.2742015,0.42992018
-1.0344927,0.73429189,0.26221404,0.4255084
-0.99156717,0.71899618,0.27060264,0.43227603
-0.93754687,0.65337473,0.28139613,0.42943122
-0.90662552,0.60421557,0.28769086,0.42496846
-0.99803035,0.72963014,0.26932885,0.43329988
-0.99560644,0.70789657,0.26980612,0.42856462
-0.9620403,0.75012569,0.27646988,0.44721872
-0.97173845,0.58130061,0.27453413,0.4036119
-0.89825269,0.64392314,0.2894097,0.43675814
-0.92753059,0.65003629,0.28342597,0.43106819
-0.94980464,0.67804804,0.27892411,0.4324759
-0.94750637,0.62987247,0.27938659,0.42125249
-0.99142098,0.75256825,0.2706315,0.4405691
-0.9978327,0.76296576,0.26936775,0.4415517
-0.99003269,0.76451637,0.27090562,0.44385865
-1.0228221,0.74402058,0.26447805,0.43074762
-0.99132411,0.74213101,0.27065062,0.43802212
-0.94213373,0.61703577,0.28046954,0.41943384
-0.93016587,0.59017944,0.28289106,0.41581277
-1.0101707,0.67091167,0.26694645,0.41598948
-0.99859004,0.70080347,0.26921873,0.42609866
-0.99330874,0.72501851,0.27025904,0.43332689
-0.96308712,0.72262422,0.27626053,0.44017228
-0.97264138,0.74658019,0.27435433,0.44372416
-0.97820304,0.63946615,0.27324848,0.41611633
-1.0130486,0.74691542,0.26638365,0.43385663
-0.94862363,0.65295001,0.27916171,0.42661544
-0.93724696,0.64941315,0.28145678,0.42853427
-0.94935403,0.56199724,0.27901475,0.40435376
-0.93787071,0.63244969,0.28133065,0.42423281
-1.0306111,0.7412318,0.26296565,0.42815584
-1.0213761,0.77492056,0.26475944,0.4386961
-1.0451774,0.73744487,0.26015224,0.42366829
-0.99529946,0.77279614,0.26986661,0.44460253
-0.99843282,0.76490464,0.26924966,0.44188184
-1.0158694,0.80944464,0.26583277,0.44857628
-1.0180348,0.76423715,0.26541038,0.43688899
-0.86212677,0.54076973,0.29689519,0.42034506
-0.84454062,0.54327402,0.30057934,0.42524788
-0.95797363,0.62292929,0.27728409,0.41701377
-0.97221391,0.67910296,0.27443944,0.42724243
-0.94959947,0.68321497,0.27896538,0.43379491
-0.97233944,0.73180464,0.27441445,0.44015456
-1.0066988,0.72348314,0.2676264,0.42966559
-0.96679906,0.69746532000000006,0.27551898,0.43307067
-0.93974172,0.71976562,0.28095252,0.44522667
-0.97944289,0.61709911,0.27300234,0.41039232
-0.99348689,0.68802005,0.2702239,0.42422162
-0.94579205,0.69508839,0.27973186,0.43765031
-0.91140455,0.57482143,0.28671251,0.41663972
-0.90534624,0.64353622,0.28795308,0.43491882
-1.0064878,0.73661008,0.26766776,0.43293711
-0.97468126,0.69598721,0.27394841,0.43077398
-0.92509411,0.7192472,0.28392107,0.44871922
-0.96783209,0.6907227,0.27531282,0.43116259
-0.96893091,0.65772766,0.27509365,0.42282106
-1.0988189,0.81369038,0.24996126,0.4291969
-1.0653474,0.78409517,0.25628889,0.43014681
-1.0097416,0.80490395,0.26703043,0.44896891
-0.98050278,0.7591419,0.27279203,0.44488465
-1.0339813,0.75119186,0.26231297,0.42977003
-0.99473772,0.7707591,0.26997731,0.44423826
-1.0310739,0.76465739,0.26287597,0.43378706
-1.0402108,0.74362857,0.26110932,0.42639319
-0.98395596,0.67734019,0.27210754,0.42394101
-0.93107128,0.69212089,0.28270743,0.44054503
-0.9234106,0.71449149,0.28426347,0.44795937
-0.96435905,0.63774126,0.27600629,0.41906379
-0.93960521,0.65144673,0.2809801,0.42845476
-0.89636538,0.57109291,0.28979798,0.41939135
-0.92323378,0.59164318,0.28429945,0.41785366
-0.92837353,0.65537327,0.28325481,0.43217069
-0.93738268,0.67602895,0.28142933,0.43503096
-1.0038721,0.70301431,0.26818079,0.42534779
-0.99724853,0.68620182,0.26948274,0.42285927
-0.98830627,0.7524352,0.27124675,0.44130411
-1.0278247,0.77416907,0.26350605,0.43692393
-1.033665,0.83790361,0.26237419,0.45121536
-0.99036427,0.72473254,0.27084013,0.43397981
-0.99237273,0.71452809,0.27044367,0.43098227
-0.97486364,0.67934954,0.27391214,0.42665446
-0.96888619,0.69726624,0.27510256,0.43250944
-0.95389013,0.65248774,0.27810316,0.42521469
-1.0414201,0.67407425,0.26087608,0.40918252
-0.94030273,0.66187519,0.2808392,0.43083933
-1.0014991,0.69817277,0.26864678,0.42474453
-0.95823978,0.70380561,0.27723076,0.4367324
-0.94591196,0.65911059,0.2797077,0.42878713
-0.94591196,0.65911059,0.2797077,0.42878713
-1.0090525,0.70447677,0.26716532,0.4244393
-0.94673222,0.67807103,0.27954247,0.4332358
-0.97264306,0.67545643,0.274354,0.42624538
-0.9764037,0.71200577,0.27360595,0.43428291
-0.97266182,0.64028439,0.27435026,0.41766227
-0.9744437,0.66360409,0.27399567,0.42290981
-0.95956548,0.70214901,0.2769652,0.4359989
-1.0080053,0.71056525,0.26737041,0.42618342
-1.0080053,0.71056525,0.26737041,0.42618342
-0.99310312,0.72935934,0.27029959,0.43444363
-0.95386375,0.64591329,0.27810846,0.42361509
-0.97542825,0.65380667,0.27379986,0.42028061
-0.9800686,0.66849901,0.27287817,0.42273167
-0.96052185,0.68857382,0.27677372,0.43242892
-0.95577704,0.69214493,0.2777245,0.43447107
-1.0086043,0.80667214,0.26725308,0.44968781
-1.0165907,0.71371181,0.26569202,0.42485386
-0.97016172,0.71547287,0.27484827,0.43666975
-0.95123242,0.7226084,0.27863704,0.44309166
-0.96689447,0.65301791,0.27549993,0.4221688
-0.98528838,0.67237858,0.27184372,0.42240465
-0.95699429,0.61184466,0.27748039,0.41455912
-0.9770871,0.67918013,0.27347015,0.42606922
-0.98299632,0.80601036,0.27229765,0.45586865
-0.99461036,0.7763195,0.27000241,0.44564296
-0.98453273,0.6892265,0.27199332,0.42670531
-1.0200243,0.71746689,0.26502266,0.42493242
-0.9323546,0.65956712,0.28244726,0.4322229
-0.9368163,0.65036835,0.28154388,0.42887369
-0.98925947,0.69755756,0.27105837,0.42758726
-0.97445557,0.69201289,0.2739933,0.42985502
-1.0174764,0.70435506,0.26551926,0.42235304
-0.99565356,0.69985207,0.26979684,0.42658416
-0.94588941,0.67481071,0.27971224,0.4326423
-0.94588941,0.67481071,0.27971224,0.4326423
-0.99389038,0.69891647,0.27014434,0.42678661
-0.92018828,0.62653451,0.28491953,0.4271096
-0.92992099,0.62815715,0.28294074,0.42512635
-0.91262276,0.64393725,0.28646344,0.43322983
-0.94746303,0.68761478,0.27939531,0.43540101
-1.004036,0.69644176,0.26814864,0.42370206
-0.9560182,0.69068564,0.27767613,0.4340533
-1.0519426,0.761137,0.25885224,0.42780665
-0.9847473,0.69295683,0.27195083,0.42756558
-0.99030213,0.74580034,0.2708524,0.43917725
-1.0219118,0.70536185,0.26465517,0.42151678
-0.99070022,0.7216687,0.27077379,0.43314487
-0.95478977,0.68321365,0.27792258,0.4325202
-0.93792166,0.65941284,0.28132035,0.4308194
-0.94511389,0.60916513,0.27986852,0.41679391
-0.94888265,0.55275594,0.27910958,0.40224329
-0.8844004,0.61382581,0.29226674,0.43276604
-0.90353736,0.55843357,0.28832411,0.41457024
-0.85283221,0.55357121,0.29883907,0.42573815
-0.92768407,0.605611,0.2833948,0.42017061
-0.95802544,0.60849158,0.27727371,0.41349546
-0.94241255,0.73042468,0.28041328,0.44720061
-0.93857383,0.67480655,0.28118851,0.43443785
-0.94502962,0.69021925,0.2798855,0.43663986
-0.99298606,0.67560551,0.27032268,0.42131426
-0.95823282,0.68115866,0.27723215,0.43117123
-0.95456988,0.65180247,0.27796671,0.42488111
-1.0026161,0.74507301,0.26842738,0.43596777
-1.028963,0.68107417,0.2632852,0.41389448
-1.05078,0.79438676,0.25907536,0.43625055
-0.86196294,0.52620343,0.2969294,0.41683991
-0.86412274,0.53662995,0.29647871,0.41885079
-0.91306597,0.55036853,0.28637286,0.41030675
-0.92421093,0.52092939,0.28410067,0.40052417
-1.0898378,0.77187467,0.25164881,0.42117222
-1.0176593,0.82665666,0.26548358,0.45239397
-0.966356,0.6883034,0.27560742,0.43093127
-0.99301039,0.64399173,0.27031788,0.41362041
-0.97764788,0.76981939,0.27335875,0.44822909
-1.0411595,0.70779446,0.26092633,0.41742208
-0.99495915,0.69221483,0.26993367,0.42488675
-0.96171859,0.71583905,0.27653424,0.43883794
-1.0039191,0.72979368,0.26817159,0.4318946
-0.97803002000000006,0.68376283,0.27328285,0.42695951
-1.0006143,0.66551486,0.26882066,0.41700038
-1.0113565,0.66236157,0.26671447,0.41362617
-0.82544013,0.54532731,0.30461009,0.43042612
-0.84833183,0.49948556,0.29978291,0.41366223
-0.87547888,0.52652703,0.29411554,0.41363662
-0.89576572,0.55360506,0.28992142,0.41528472
-0.94900746,0.64328677,0.27908447,0.42415961
-0.9367343,0.65124353,0.28156047,0.42910816
-0.89101975,0.62156522,0.29089943,0.43304101
-0.87201255,0.66907246,0.2948357,0.44943839
-0.99504706,0.67921392,0.26991634,0.42169158
-0.96924909,0.70623849,0.2750302,0.43462378
-0.97117627,0.63113176,0.27464611,0.41579867
-0.98910234,0.69903067,0.27108942,0.42798632
-0.95684133,0.6564587,0.27751106,0.42546395
-0.9730754,0.66456633,0.27426793,0.4234787
-0.99423768,0.65629117,0.27007587,0.41630838
-1.0185274,0.63282701,0.26531434,0.40475276
-1.0317538,0.70865298,0.26274424,0.41992025
-1.0020661,0.67058549,0.26853541,0.41788042
-0.89929226,0.63284944,0.28919596,0.43378058
-0.8748458,0.5243993,0.29424699,0.41327415
-0.88539107,0.54196222,0.29206186,0.41497681
-0.86528522,0.51100015,0.2962363,0.41234369
-0.89184184,0.50284189,0.29072988,0.40395807
-0.85800173,0.61547146,0.29775701,0.4396629
-0.94097194,0.61697379,0.28070406,0.41970168
-0.92320862,0.69286802,0.28430457,0.44266811
-0.93719564,0.72866017,0.28146716,0.44805425
-0.92014981,0.75940899,0.28492737,0.4599011
-0.9323838,0.65988657,0.28244134,0.43229413
-0.92806065,0.62039116,0.28331833,0.42368369
-1.0015421,0.69603598,0.26863834,0.42421203
-0.9754602,0.69483985,0.27379351,0.4303017
-0.91137658,0.60320298,0.28671823,0.42356061
-0.96981928,0.6891053,0.27491652,0.43027874
-0.98169099,0.69461607,0.27255638,0.42872013
-0.96945342,0.70299805,0.27498946,0.4337775
-0.9345293,0.70040445,0.28200672,0.44173469
-1.049422,0.70444292,0.25933612,0.41460052
-1.0316384,0.71749022,0.26276658,0.42210253
-1.0345282,0.80005407,0.26220717,0.44164857
-0.98944728,0.68971436,0.27102126,0.42562277
-0.98396708,0.77431078,0.27210534,0.44777708
-0.99562471,0.75769468,0.26980253,0.44079653
-1.0462026,0.74793142,0.25995498,0.42598017
-1.0282225,0.79648513,0.26342885,0.44232354
-0.97394792,0.7128323,0.2740943,0.43508948
-0.94291263,0.71302853,0.28031238000000003,0.44278074
-0.98442773,0.6785438,0.27201411,0.42411974
